id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0,0.0010704994201660156,0.00017434320082988748,0.0038614511489868165,0.0006811758036787736,{},0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.42857142857142855,0.6428571428571429,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.46153846153846156,0.6461538461538463,0.1095654544908003,1,0.8181818181818181,0.8181818181818181,0.8181818181818181,0.7916666666666667,0.4222222222222222,0.6458333333333333,0.7727272727272727,0.8,0.7125,0.41666666666666663,0.7016161616161617,0.15036465343338717,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.42857142857142855,0.6428571428571428,0.6428571428571428,0.7142857142857143,0.7023809523809523,0.44047619047619047,0.6500000000000001,0.11433530670040924,1,0.6888888888888889,0.6888888888888889,0.6888888888888889,0.7846153846153845,0.41666666666666663,0.641025641025641,0.5751633986928104,0.6749999999999999,0.6904761904761905,0.4052287581699346,0.6254842706313295,0.11787701736494674,1
