id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,param_probability,param_random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
259,0.01631159782409668,0.011815856868033445,0.011927461624145508,0.010230440788024908,0.1,0,5,5,sigmoid,True,707878,"{'C': 0.1, 'coef0': 0, 'degree': 5, 'gamma': 5, 'kernel': 'sigmoid', 'probability': True, 'random_state': 707878}",0.5,0.5,0.5,0.5,0.5,0.5,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.48461538461538467,0.01884222879063982,796,0.25,0.25,0.25,0.25,0.25,0.25,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.24230769230769234,0.00942111439531991,860,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,796,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3263157894736842,0.0085947008518708,830
260,0.008555173873901367,0.0024646650040689158,0.0077868223190307615,0.008605679233090765,0.1,0,5,10,linear,True,707878,"{'C': 0.1, 'coef0': 0, 'degree': 5, 'gamma': 10, 'kernel': 'linear', 'probability': True, 'random_state': 707878}",0.7142857142857143,0.7857142857142857,0.9285714285714286,0.5714285714285714,0.5,0.6428571428571429,0.6923076923076923,0.8461538461538461,0.5384615384615384,0.7692307692307693,0.6989010989010989,0.13110585540170758,377,0.7333333333333334,0.85,0.9375,0.5777777777777777,0.5,0.6458333333333333,0.7125,0.8452380952380952,0.55,0.8333333333333333,0.7185515873015873,0.1399914921221682,392,0.7142857142857142,0.7857142857142857,0.9285714285714286,0.5714285714285714,0.5,0.6428571428571428,0.7023809523809523,0.8452380952380952,0.5476190476190476,0.7857142857142857,0.7023809523809523,0.1308441110860389,379,0.7083333333333333,0.7754010695187166,0.9282051282051282,0.5625,0.49743589743589745,0.641025641025641,0.6904761904761905,0.8452380952380952,0.5357142857142858,0.7636363636363637,0.6947966004583651,0.13160631565989925,382
261,5.848777484893799,1.1030366451237636,0.007470488548278809,0.006941614521922025,0.1,0,5,10,poly,True,707878,"{'C': 0.1, 'coef0': 0, 'degree': 5, 'gamma': 10, 'kernel': 'poly', 'probability': True, 'random_state': 707878}",0.7142857142857143,0.7857142857142857,0.7857142857142857,0.5714285714285714,0.7142857142857143,0.6428571428571429,0.9230769230769231,1.0,1.0,0.7692307692307693,0.7906593406593406,0.13684407612811056,51,0.7333333333333334,0.7916666666666667,0.7916666666666667,0.5777777777777777,0.7142857142857143,0.6458333333333333,0.9375,1.0,1.0,0.7738095238095238,0.7965873015873016,0.13585141707316156,53,0.7142857142857142,0.7857142857142857,0.7857142857142857,0.5714285714285714,0.7142857142857143,0.6428571428571428,0.9166666666666667,1.0,1.0,0.7738095238095238,0.7904761904761906,0.13617299255075055,52,0.7083333333333333,0.7846153846153845,0.7846153846153845,0.5625,0.7142857142857143,0.641025641025641,0.9212121212121211,1.0,1.0,0.7692307692307692,0.7885818348318347,0.13864976201871337,54
262,0.011207795143127442,0.001454476095122865,0.004662799835205078,7.874311306774824e-05,0.1,0,5,10,rbf,True,707878,"{'C': 0.1, 'coef0': 0, 'degree': 5, 'gamma': 10, 'kernel': 'rbf', 'probability': True, 'random_state': 707878}",0.7142857142857143,1.0,0.7857142857142857,0.5714285714285714,0.42857142857142855,0.6428571428571429,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.46153846153846156,0.6373626373626374,0.15781765512467114,502,0.7333333333333334,1.0,0.85,0.5777777777777777,0.4222222222222222,0.675,0.75,0.7727272727272727,0.7727272727272727,0.23076923076923078,0.678455710955711,0.20855439094599873,489,0.7142857142857142,1.0,0.7857142857142857,0.5714285714285714,0.42857142857142855,0.6428571428571428,0.5714285714285714,0.6428571428571428,0.6428571428571428,0.5,0.65,0.1513544292886935,486,0.7083333333333333,1.0,0.7754010695187166,0.5625,0.41666666666666663,0.6256684491978609,0.4583333333333333,0.5751633986928104,0.5751633986928104,0.3157894736842105,0.6013019123119742,0.18445587769984492,519
263,0.00799391269683838,0.001482150858824643,0.004718112945556641,7.7933326277677e-05,0.1,0,5,10,sigmoid,True,707878,"{'C': 0.1, 'coef0': 0, 'degree': 5, 'gamma': 10, 'kernel': 'sigmoid', 'probability': True, 'random_state': 707878}",0.5,0.5,0.5,0.5,0.5,0.5,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.48461538461538467,0.01884222879063982,796,0.25,0.25,0.25,0.25,0.25,0.25,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.24230769230769234,0.00942111439531991,860,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,796,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3263157894736842,0.0085947008518708,830
264,0.007342147827148438,0.0015731199096916785,0.00454258918762207,0.00010173703786104845,1,0,2,scale,linear,True,707878,"{'C': 1, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear', 'probability': True, 'random_state': 707878}",0.7142857142857143,0.8571428571428571,0.9285714285714286,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.6923076923076923,0.9230769230769231,0.5384615384615384,0.7692307692307693,0.7208791208791209,0.13777520460512854,315,0.7333333333333334,0.8888888888888888,0.9375,0.5777777777777777,0.5777777777777777,0.6458333333333333,0.7125,0.9285714285714286,0.55,0.8333333333333333,0.7385515873015873,0.14276681034003905,315,0.7142857142857142,0.8571428571428572,0.9285714285714286,0.5714285714285714,0.5714285714285714,0.6428571428571428,0.7023809523809523,0.9285714285714286,0.5476190476190476,0.7857142857142857,0.7249999999999999,0.1378538530736673,315,0.7083333333333333,0.8541666666666667,0.9282051282051282,0.5625,0.5625,0.641025641025641,0.6904761904761905,0.923076923076923,0.5357142857142858,0.7636363636363637,0.7169634532134532,0.13972139167443226,312
265,0.0071552515029907225,0.0011981593225126581,0.004608345031738281,5.110882491791593e-05,1,0,2,scale,poly,True,707878,"{'C': 1, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly', 'probability': True, 'random_state': 707878}",0.7142857142857143,0.8571428571428571,0.9285714285714286,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.6923076923076923,0.9230769230769231,0.6153846153846154,0.7692307692307693,0.7285714285714285,0.1292599204618252,308,0.7333333333333334,0.8888888888888888,0.9375,0.5777777777777777,0.5777777777777777,0.6458333333333333,0.7125,0.9285714285714286,0.6190476190476191,0.8333333333333333,0.7454563492063492,0.13493567405677778,307,0.7142857142857142,0.8571428571428572,0.9285714285714286,0.5714285714285714,0.5714285714285714,0.6428571428571428,0.7023809523809523,0.9285714285714286,0.6190476190476191,0.7857142857142857,0.732142857142857,0.1301109329583162,307,0.7083333333333333,0.8541666666666667,0.9282051282051282,0.5625,0.5625,0.641025641025641,0.6904761904761905,0.923076923076923,0.6153846153846153,0.7636363636363637,0.7249304861804862,0.13116895072651122,308
266,0.010009860992431641,0.001591060814459403,0.004543590545654297,3.393539872068544e-05,1,0,2,scale,rbf,True,707878,"{'C': 1, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True, 'random_state': 707878}",0.7142857142857143,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.5,0.6428571428571429,0.6923076923076923,0.8461538461538461,0.5384615384615384,0.6923076923076923,0.6912087912087912,0.12497554403921432,440,0.7333333333333334,0.8888888888888888,0.8888888888888888,0.5777777777777777,0.5,0.6458333333333333,0.7125,0.8452380952380952,0.55,0.8,0.7142460317460316,0.13493046182700397,437,0.7142857142857142,0.8571428571428572,0.8571428571428572,0.5714285714285714,0.5,0.6428571428571428,0.7023809523809523,0.8452380952380952,0.5476190476190476,0.7142857142857143,0.6952380952380952,0.12396967663756969,440,0.7083333333333333,0.8541666666666667,0.8541666666666667,0.5625,0.49743589743589745,0.641025641025641,0.6904761904761905,0.8452380952380952,0.5357142857142858,0.6749999999999999,0.6864056776556776,0.1256869740686334,442
267,0.02217261791229248,0.014063913761185648,0.008946752548217774,0.006884212518542185,1,0,2,scale,sigmoid,True,707878,"{'C': 1, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid', 'probability': True, 'random_state': 707878}",0.2857142857142857,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.5,0.42857142857142855,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.3846153846153847,0.11751050486562341,883,0.2857142857142857,0.1111111111111111,0.20833333333333331,0.4222222222222222,0.5,0.42857142857142855,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.2879029304029304,0.115526171195413,820,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.5,0.42857142857142855,0.5,0.5,0.5,0.5,0.4,0.1285714285714286,883,0.2857142857142857,0.125,0.21025641025641023,0.41666666666666663,0.49743589743589745,0.42857142857142855,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.32268025833815306,0.10191120606640369,895
268,0.0074493646621704105,0.0017050144834120954,0.005410528182983399,0.0023139868185694996,1,0,2,auto,linear,True,707878,"{'C': 1, 'coef0': 0, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear', 'probability': True, 'random_state': 707878}",0.7142857142857143,0.8571428571428571,0.9285714285714286,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.6923076923076923,0.9230769230769231,0.5384615384615384,0.7692307692307693,0.7208791208791209,0.13777520460512854,315,0.7333333333333334,0.8888888888888888,0.9375,0.5777777777777777,0.5777777777777777,0.6458333333333333,0.7125,0.9285714285714286,0.55,0.8333333333333333,0.7385515873015873,0.14276681034003905,315,0.7142857142857142,0.8571428571428572,0.9285714285714286,0.5714285714285714,0.5714285714285714,0.6428571428571428,0.7023809523809523,0.9285714285714286,0.5476190476190476,0.7857142857142857,0.7249999999999999,0.1378538530736673,315,0.7083333333333333,0.8541666666666667,0.9282051282051282,0.5625,0.5625,0.641025641025641,0.6904761904761905,0.923076923076923,0.5357142857142858,0.7636363636363637,0.7169634532134532,0.13972139167443226,312
