id,dataset,classifier,reduction,accuracy,IC_Accuracy,precision,recall,f1,hidden_layer_sizes,activation,alpha,solver,learning_rate_init,max_iter,random_state
73,euclidian_px_all,mlpclassifier,RFS,0.7236363636363636,"(0.6244370938443298, 0.8228356334283975)",0.6633333333333333,0.5650000000000001,0.5919047619047618,"(100, 100, 100)",identity,0.001,lbfgs,0.001,300,707878
74,euclidian_px_all,mlpclassifier,RFS,0.7145454545454546,"(0.6088786844574726, 0.8202122246334366)",0.6645238095238095,0.635,0.6229365079365079,"(100, 100, 100)",identity,0.01,lbfgs,0.001,300,707878
75,euclidian_px_all,mlpclassifier,RFS,0.769090909090909,"(0.6944927929690818, 0.8436890252127363)",0.7683333333333333,0.515,0.5935714285714286,"(100, 100, 100)",identity,0.0001,sgd,0.001,300,707878
76,euclidian_px_all,mlpclassifier,RFS,0.769090909090909,"(0.6944927929690818, 0.8436890252127363)",0.7683333333333333,0.515,0.5935714285714286,"(100, 100, 100)",identity,0.001,sgd,0.001,300,707878
77,euclidian_px_all,mlpclassifier,RFS,0.769090909090909,"(0.6944927929690818, 0.8436890252127363)",0.7683333333333333,0.515,0.5935714285714286,"(100, 100, 100)",identity,0.01,sgd,0.001,300,707878
78,euclidian_px_all,mlpclassifier,RFS,0.7145454545454546,"(0.6045219926448443, 0.8245689164460649)",0.5154761904761904,0.615,0.5563131313131313,"(100, 100, 100)",logistic,0.0001,lbfgs,0.001,300,707878
79,euclidian_px_all,mlpclassifier,RFS,0.6881818181818182,"(0.6008273661246112, 0.7755362702390253)",0.5933333333333333,0.465,0.48904761904761906,"(100, 100, 100)",logistic,0.001,lbfgs,0.001,300,707878
80,euclidian_px_all,mlpclassifier,RFS,0.7072727272727273,"(0.649287972251463, 0.7652574822939916)",0.6433333333333333,0.54,0.5671428571428571,"(100, 100, 100)",logistic,0.01,lbfgs,0.001,300,707878
81,euclidian_px_all,mlpclassifier,RFS,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(100, 100, 100)",logistic,0.0001,sgd,0.001,300,707878
82,euclidian_px_all,mlpclassifier,RFS,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(100, 100, 100)",logistic,0.001,sgd,0.001,300,707878
83,euclidian_px_all,mlpclassifier,RFS,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(100, 100, 100)",logistic,0.01,sgd,0.001,300,707878
84,euclidian_px_all,mlpclassifier,RFS,0.6781818181818182,"(0.588693896174857, 0.7676697401887794)",0.5433333333333332,0.61,0.5683549783549784,"(100, 100, 100)",tanh,0.0001,lbfgs,0.001,300,707878
85,euclidian_px_all,mlpclassifier,RFS,0.7236363636363635,"(0.6519285133797162, 0.7953442138930108)",0.635,0.58,0.5848701298701299,"(100, 100, 100)",tanh,0.001,lbfgs,0.001,300,707878
86,euclidian_px_all,mlpclassifier,RFS,0.6790909090909091,"(0.5971769399293451, 0.7610048782524731)",0.5316666666666666,0.5650000000000001,0.5349999999999999,"(100, 100, 100)",tanh,0.01,lbfgs,0.001,300,707878
87,euclidian_px_all,mlpclassifier,RFS,0.7509090909090909,"(0.6780958772322423, 0.8237223045859394)",0.7583333333333333,0.465,0.5578571428571428,"(100, 100, 100)",tanh,0.0001,sgd,0.001,300,707878
88,euclidian_px_all,mlpclassifier,RFS,0.7509090909090909,"(0.6780958772322423, 0.8237223045859394)",0.7583333333333333,0.465,0.5578571428571428,"(100, 100, 100)",tanh,0.001,sgd,0.001,300,707878
89,euclidian_px_all,mlpclassifier,RFS,0.7509090909090909,"(0.6780958772322423, 0.8237223045859394)",0.7583333333333333,0.465,0.5578571428571428,"(100, 100, 100)",tanh,0.01,sgd,0.001,300,707878
90,euclidian_px_all,mlpclassifier,RFS,0.7418181818181818,"(0.6340818213882987, 0.8495545422480649)",0.5566666666666668,0.585,0.5535930735930735,"(100, 100, 100)",relu,0.0001,lbfgs,0.001,300,707878
91,euclidian_px_all,mlpclassifier,RFS,0.75,"(0.6671053316970394, 0.8328946683029606)",0.6633333333333333,0.6849999999999999,0.6634126984126983,"(100, 100, 100)",relu,0.001,lbfgs,0.001,300,707878
92,euclidian_px_all,mlpclassifier,RFS,0.6863636363636364,"(0.5796768696193625, 0.7930504031079103)",0.6061904761904762,0.585,0.5741269841269842,"(100, 100, 100)",relu,0.01,lbfgs,0.001,300,707878
93,euclidian_px_all,mlpclassifier,RFS,0.7045454545454546,"(0.6306402298897852, 0.778450679201124)",0.6583333333333333,0.365,0.44547619047619047,"(100, 100, 100)",relu,0.0001,sgd,0.001,300,707878
94,euclidian_px_all,mlpclassifier,RFS,0.7045454545454546,"(0.6306402298897852, 0.778450679201124)",0.6583333333333333,0.365,0.44547619047619047,"(100, 100, 100)",relu,0.001,sgd,0.001,300,707878
95,euclidian_px_all,mlpclassifier,RFS,0.7045454545454546,"(0.6306402298897852, 0.778450679201124)",0.6583333333333333,0.365,0.44547619047619047,"(100, 100, 100)",relu,0.01,sgd,0.001,300,707878
96,euclidian_px_all,mlpclassifier,RFS,0.7245454545454546,"(0.649204676149846, 0.7998862329410632)",0.6649999999999999,0.585,0.6064285714285713,"(45,)",identity,0.0001,lbfgs,0.001,300,707878
97,euclidian_px_all,mlpclassifier,RFS,0.6972727272727273,"(0.628723845540223, 0.7658216090052316)",0.6421428571428571,0.585,0.5912987012987013,"(45,)",identity,0.001,lbfgs,0.001,300,707878
98,euclidian_px_all,mlpclassifier,RFS,0.7327272727272727,"(0.6312336960710165, 0.8342208493835288)",0.6911904761904761,0.585,0.6138888888888888,"(45,)",identity,0.01,lbfgs,0.001,300,707878
99,euclidian_px_all,mlpclassifier,RFS,0.650909090909091,"(0.6080805217772102, 0.6937376600409718)",0.2,0.06999999999999999,0.1,"(45,)",identity,0.0001,sgd,0.001,300,707878
100,euclidian_px_all,mlpclassifier,RFS,0.650909090909091,"(0.6080805217772102, 0.6937376600409718)",0.2,0.06999999999999999,0.1,"(45,)",identity,0.001,sgd,0.001,300,707878
101,euclidian_px_all,mlpclassifier,RFS,0.650909090909091,"(0.6080805217772102, 0.6937376600409718)",0.2,0.06999999999999999,0.1,"(45,)",identity,0.01,sgd,0.001,300,707878
102,euclidian_px_all,mlpclassifier,RFS,0.7154545454545456,"(0.6262901080971764, 0.8046189828119147)",0.6266666666666667,0.54,0.5738095238095238,"(45,)",logistic,0.0001,lbfgs,0.001,300,707878
103,euclidian_px_all,mlpclassifier,RFS,0.6790909090909092,"(0.6031290602716957, 0.7550527579101227)",0.5945238095238096,0.5650000000000001,0.5647835497835498,"(45,)",logistic,0.001,lbfgs,0.001,300,707878
104,euclidian_px_all,mlpclassifier,RFS,0.7145454545454546,"(0.6625050520594141, 0.7665858570314951)",0.6866666666666666,0.5650000000000001,0.5980952380952381,"(45,)",logistic,0.01,lbfgs,0.001,300,707878
105,euclidian_px_all,mlpclassifier,RFS,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45,)",logistic,0.0001,sgd,0.001,300,707878
