id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0,0.0017594337463378907,0.0006534609645607587,0.005740571022033692,0.0017273494736447373,{},0.5555555555555556,0.7777777777777778,0.875,0.625,0.875,0.5,0.75,0.75,0.75,0.375,0.6833333333333333,0.1562484567825026,1,0.55,0.775,0.9,0.7857142857142857,0.9,0.5,0.8333333333333333,0.75,0.75,0.21428571428571427,0.6958333333333334,0.20346854125124986,1,0.55,0.775,0.875,0.625,0.875,0.5,0.75,0.75,0.75,0.375,0.6825,0.15654472204453268,1,0.55,0.7750000000000001,0.873015873015873,0.5636363636363637,0.873015873015873,0.4666666666666667,0.7333333333333334,0.75,0.75,0.2727272727272727,0.6607395382395382,0.18283673766598074,1
