id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,param_probability,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0,0.00884777307510376,0.005027119928014763,0.0070424675941467285,0.0024070420725409336,0.01,0,2,scale,linear,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear', 'probability': True}",0.6764705882352942,0.6470588235294118,0.6470588235294118,0.7352941176470589,0.6764705882352942,0.03602190798210557,524,0.7451923076923077,0.6556776556776557,0.6888888888888889,0.7575757575757576,0.7118336524586526,0.04148824595376936,601,0.6764705882352942,0.6470588235294117,0.6470588235294117,0.7352941176470589,0.6764705882352942,0.03602190798210561,524,0.652093023255814,0.6421052631578947,0.6263736263736264,0.7294429708222812,0.6625037209024041,0.03972004095647884,535
1,0.0082358717918396,0.003293990098224555,0.007303953170776367,0.0036724952236118612,0.01,0,2,scale,poly,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly', 'probability': True}",0.5588235294117647,0.5588235294117647,0.5882352941176471,0.5588235294117647,0.5661764705882353,0.012735667702712335,710,0.6416666666666666,0.5817307692307692,0.6349206349206349,0.6416666666666666,0.6249961843711843,0.025130662674852665,734,0.5588235294117647,0.5588235294117647,0.5882352941176471,0.5588235294117647,0.5661764705882353,0.012735667702712335,710,0.48328267477203646,0.5255813953488372,0.5492424242424243,0.48328267477203646,0.5103472922838336,0.02832797304958073,718
2,0.00714421272277832,0.00035051009920259265,0.00545269250869751,0.0004126756109110964,0.01,0,2,scale,rbf,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True}",0.7058823529411765,0.7058823529411765,0.6176470588235294,0.7058823529411765,0.6838235294117647,0.03820700310813701,493,0.7351778656126482,0.7058823529411765,0.6416666666666666,0.7087719298245614,0.6978747037612631,0.03440109482051902,683,0.7058823529411764,0.7058823529411765,0.6176470588235294,0.7058823529411764,0.6838235294117647,0.038207003108136975,493,0.6964285714285714,0.7058823529411765,0.6007226738934056,0.7048611111111112,0.6769736773435662,0.044176150007561345,509
3,0.008860528469085693,0.00038712736821301213,0.008094727993011475,0.0035390951390748535,0.01,0,2,scale,sigmoid,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid', 'probability': True}",0.5,0.38235294117647056,0.47058823529411764,0.5,0.4632352941176471,0.04821645973751472,862,0.25,0.37857142857142856,0.24242424242424243,0.25,0.28024891774891775,0.056850717338969084,871,0.5,0.38235294117647056,0.47058823529411764,0.5,0.4632352941176471,0.04821645973751472,862,0.3333333333333333,0.37750653879686136,0.32,0.3333333333333333,0.341043301365882,0.021744398304213607,829
4,0.00521397590637207,0.00023793248452886486,0.006101131439208984,0.0011996060008582377,0.01,0,2,auto,linear,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear', 'probability': True}",0.6764705882352942,0.6470588235294118,0.6470588235294118,0.7352941176470589,0.6764705882352942,0.03602190798210557,524,0.7451923076923077,0.6556776556776557,0.6888888888888889,0.7575757575757576,0.7118336524586526,0.04148824595376936,601,0.6764705882352942,0.6470588235294117,0.6470588235294117,0.7352941176470589,0.6764705882352942,0.03602190798210561,524,0.652093023255814,0.6421052631578947,0.6263736263736264,0.7294429708222812,0.6625037209024041,0.03972004095647884,535
5,0.005603671073913574,0.00010656863775001194,0.005745232105255127,0.00011699240915032597,0.01,0,2,auto,poly,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly', 'probability': True}",0.5882352941176471,0.6470588235294118,0.6176470588235294,0.5588235294117647,0.6029411764705883,0.03288335261029103,687,0.7741935483870968,0.6679841897233202,0.7833333333333333,0.765625,0.7477840178609375,0.0464960491537928,386,0.5882352941176471,0.6470588235294117,0.6176470588235294,0.5588235294117647,0.6029411764705883,0.032883352610290996,687,0.5041666666666667,0.6357142857142857,0.5521783181357649,0.4522019334049409,0.5360653009804145,0.06752802524234126,687
6,0.00960397720336914,0.0026652468038770903,0.006190955638885498,0.00025565517484324105,0.01,0,2,auto,rbf,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf', 'probability': True}",0.6764705882352942,0.6764705882352942,0.6470588235294118,0.7352941176470589,0.6838235294117647,0.03205072752603437,493,0.7451923076923077,0.6770833333333333,0.6888888888888889,0.7575757575757576,0.7171850718725719,0.03472980044267225,595,0.6764705882352942,0.6764705882352942,0.6470588235294117,0.7352941176470589,0.6838235294117647,0.032050727526034405,493,0.652093023255814,0.6761904761904762,0.6263736263736264,0.7294429708222812,0.6710250241605494,0.03805097360590577,521
7,0.012829780578613281,0.0029353587759735392,0.01095426082611084,0.0016690222723210074,0.01,0,2,auto,sigmoid,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'auto', 'kernel': 'sigmoid', 'probability': True}",0.2647058823529412,0.35294117647058826,0.4117647058823529,0.3235294117647059,0.338235294117647,0.05302281287447042,892,0.2638888888888889,0.3443223443223443,0.4105263157894737,0.3068181818181818,0.3313889327047222,0.053828376001513814,811,0.2647058823529412,0.3529411764705882,0.4117647058823529,0.3235294117647059,0.338235294117647,0.053022812874470415,892,0.2640692640692641,0.343859649122807,0.4097222222222222,0.30857648099027407,0.33155690410114186,0.053253769574239086,883
8,0.005664169788360596,0.001548944162909534,0.008181631565093994,0.0055322744612992325,0.01,0,2,1e-05,linear,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 1e-05, 'kernel': 'linear', 'probability': True}",0.6764705882352942,0.6470588235294118,0.6470588235294118,0.7352941176470589,0.6764705882352942,0.03602190798210557,524,0.7451923076923077,0.6556776556776557,0.6888888888888889,0.7575757575757576,0.7118336524586526,0.04148824595376936,601,0.6764705882352942,0.6470588235294117,0.6470588235294117,0.7352941176470589,0.6764705882352942,0.03602190798210561,524,0.652093023255814,0.6421052631578947,0.6263736263736264,0.7294429708222812,0.6625037209024041,0.03972004095647884,535
9,0.007864534854888916,0.001969395489557985,0.011538565158843994,0.00183272097636121,0.01,0,2,1e-05,poly,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 1e-05, 'kernel': 'poly', 'probability': True}",0.5882352941176471,0.6470588235294118,0.6176470588235294,0.5588235294117647,0.6029411764705883,0.03288335261029103,687,0.7741935483870968,0.6679841897233202,0.7833333333333333,0.765625,0.7477840178609375,0.0464960491537928,386,0.5882352941176471,0.6470588235294117,0.6176470588235294,0.5588235294117647,0.6029411764705883,0.032883352610290996,687,0.5041666666666667,0.6357142857142857,0.5521783181357649,0.4522019334049409,0.5360653009804145,0.06752802524234126,687
