id,dataset,classifier,reduction,accuracy,IC_Accuracy,precision,recall,f1,n_neighbors,weights,algorithm,leaf_size,n_jobs
24,euclidian_px_all,kneighborsclassifier,CFS,0.6418181818181818,"(0.5575212058815202, 0.7261151577548435)",0.4,0.175,0.24000000000000005,2,uniform,auto,30,-1
25,euclidian_px_all,kneighborsclassifier,CFS,0.6418181818181818,"(0.5575212058815202, 0.7261151577548435)",0.4,0.175,0.24000000000000005,2,uniform,brute,1,-1
26,euclidian_px_all,kneighborsclassifier,CFS,0.6418181818181818,"(0.5575212058815202, 0.7261151577548435)",0.4,0.175,0.24000000000000005,2,uniform,brute,5,-1
27,euclidian_px_all,kneighborsclassifier,CFS,0.6418181818181818,"(0.5575212058815202, 0.7261151577548435)",0.4,0.175,0.24000000000000005,2,uniform,brute,10,-1
28,euclidian_px_all,kneighborsclassifier,CFS,0.6418181818181818,"(0.5575212058815202, 0.7261151577548435)",0.4,0.175,0.24000000000000005,2,uniform,brute,20,-1
29,euclidian_px_all,kneighborsclassifier,CFS,0.6418181818181818,"(0.5575212058815202, 0.7261151577548435)",0.4,0.175,0.24000000000000005,2,uniform,brute,30,-1
30,euclidian_px_all,kneighborsclassifier,CFS,0.6872727272727271,"(0.6032548996485991, 0.7712905548968552)",0.5883333333333334,0.5900000000000001,0.5778571428571428,2,distance,auto,1,-1
31,euclidian_px_all,kneighborsclassifier,CFS,0.6872727272727271,"(0.6032548996485991, 0.7712905548968552)",0.5883333333333334,0.5900000000000001,0.5778571428571428,2,distance,auto,5,-1
32,euclidian_px_all,kneighborsclassifier,CFS,0.6872727272727271,"(0.6032548996485991, 0.7712905548968552)",0.5883333333333334,0.5900000000000001,0.5778571428571428,2,distance,auto,10,-1
33,euclidian_px_all,kneighborsclassifier,CFS,0.6872727272727271,"(0.6032548996485991, 0.7712905548968552)",0.5883333333333334,0.5900000000000001,0.5778571428571428,2,distance,auto,20,-1
34,euclidian_px_all,kneighborsclassifier,CFS,0.6872727272727271,"(0.6032548996485991, 0.7712905548968552)",0.5883333333333334,0.5900000000000001,0.5778571428571428,2,distance,auto,30,-1
35,euclidian_px_all,kneighborsclassifier,CFS,0.6872727272727271,"(0.6032548996485991, 0.7712905548968552)",0.5883333333333334,0.5900000000000001,0.5778571428571428,2,distance,brute,1,-1
36,euclidian_px_all,kneighborsclassifier,CFS,0.6872727272727271,"(0.6032548996485991, 0.7712905548968552)",0.5883333333333334,0.5900000000000001,0.5778571428571428,2,distance,brute,5,-1
37,euclidian_px_all,kneighborsclassifier,CFS,0.6872727272727271,"(0.6032548996485991, 0.7712905548968552)",0.5883333333333334,0.5900000000000001,0.5778571428571428,2,distance,brute,10,-1
38,euclidian_px_all,kneighborsclassifier,CFS,0.6872727272727271,"(0.6032548996485991, 0.7712905548968552)",0.5883333333333334,0.5900000000000001,0.5778571428571428,2,distance,brute,20,-1
39,euclidian_px_all,kneighborsclassifier,CFS,0.6872727272727271,"(0.6032548996485991, 0.7712905548968552)",0.5883333333333334,0.5900000000000001,0.5778571428571428,2,distance,brute,30,-1
40,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,uniform,auto,1,-1
41,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,uniform,auto,5,-1
42,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,uniform,auto,10,-1
43,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,uniform,auto,20,-1
44,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,uniform,auto,30,-1
45,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,uniform,brute,1,-1
46,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,uniform,brute,5,-1
47,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,uniform,brute,10,-1
48,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,uniform,brute,20,-1
49,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,uniform,brute,30,-1
50,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,distance,auto,1,-1
51,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,distance,auto,5,-1
52,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,distance,auto,10,-1
53,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,distance,auto,20,-1
54,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,distance,auto,30,-1
55,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,distance,brute,1,-1
56,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,distance,brute,5,-1
57,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,distance,brute,10,-1
58,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,distance,brute,20,-1
59,euclidian_px_all,kneighborsclassifier,CFS,0.6499999999999999,"(0.5332209938345434, 0.7667790061654565)",0.5016666666666667,0.445,0.45992063492063495,3,distance,brute,30,-1
60,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5654584065763892, 0.790905229787247)",0.6416666666666666,0.41500000000000004,0.4864285714285715,5,uniform,auto,1,-1
61,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5654584065763892, 0.790905229787247)",0.6416666666666666,0.41500000000000004,0.4864285714285715,5,uniform,auto,5,-1
62,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5654584065763892, 0.790905229787247)",0.6416666666666666,0.41500000000000004,0.4864285714285715,5,uniform,auto,10,-1
63,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5654584065763892, 0.790905229787247)",0.6416666666666666,0.41500000000000004,0.4864285714285715,5,uniform,auto,20,-1
64,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5654584065763892, 0.790905229787247)",0.6416666666666666,0.41500000000000004,0.4864285714285715,5,uniform,auto,30,-1
65,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5654584065763892, 0.790905229787247)",0.6416666666666666,0.41500000000000004,0.4864285714285715,5,uniform,brute,1,-1
66,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5654584065763892, 0.790905229787247)",0.6416666666666666,0.41500000000000004,0.4864285714285715,5,uniform,brute,5,-1
67,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5654584065763892, 0.790905229787247)",0.6416666666666666,0.41500000000000004,0.4864285714285715,5,uniform,brute,10,-1
68,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5654584065763892, 0.790905229787247)",0.6416666666666666,0.41500000000000004,0.4864285714285715,5,uniform,brute,20,-1
69,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5654584065763892, 0.790905229787247)",0.6416666666666666,0.41500000000000004,0.4864285714285715,5,uniform,brute,30,-1
70,euclidian_px_all,kneighborsclassifier,CFS,0.7054545454545453,"(0.5984182337662463, 0.8124908571428444)",0.6833333333333333,0.49000000000000005,0.5542857142857143,5,distance,auto,1,-1
71,euclidian_px_all,kneighborsclassifier,CFS,0.7054545454545453,"(0.5984182337662463, 0.8124908571428444)",0.6833333333333333,0.49000000000000005,0.5542857142857143,5,distance,auto,5,-1
72,euclidian_px_all,kneighborsclassifier,CFS,0.7054545454545453,"(0.5984182337662463, 0.8124908571428444)",0.6833333333333333,0.49000000000000005,0.5542857142857143,5,distance,auto,10,-1
73,euclidian_px_all,kneighborsclassifier,CFS,0.7054545454545453,"(0.5984182337662463, 0.8124908571428444)",0.6833333333333333,0.49000000000000005,0.5542857142857143,5,distance,auto,20,-1
74,euclidian_px_all,kneighborsclassifier,CFS,0.7054545454545453,"(0.5984182337662463, 0.8124908571428444)",0.6833333333333333,0.49000000000000005,0.5542857142857143,5,distance,auto,30,-1
75,euclidian_px_all,kneighborsclassifier,CFS,0.7054545454545453,"(0.5984182337662463, 0.8124908571428444)",0.6833333333333333,0.49000000000000005,0.5542857142857143,5,distance,brute,1,-1
76,euclidian_px_all,kneighborsclassifier,CFS,0.7054545454545453,"(0.5984182337662463, 0.8124908571428444)",0.6833333333333333,0.49000000000000005,0.5542857142857143,5,distance,brute,5,-1
77,euclidian_px_all,kneighborsclassifier,CFS,0.7054545454545453,"(0.5984182337662463, 0.8124908571428444)",0.6833333333333333,0.49000000000000005,0.5542857142857143,5,distance,brute,10,-1
78,euclidian_px_all,kneighborsclassifier,CFS,0.7054545454545453,"(0.5984182337662463, 0.8124908571428444)",0.6833333333333333,0.49000000000000005,0.5542857142857143,5,distance,brute,20,-1
79,euclidian_px_all,kneighborsclassifier,CFS,0.7054545454545453,"(0.5984182337662463, 0.8124908571428444)",0.6833333333333333,0.49000000000000005,0.5542857142857143,5,distance,brute,30,-1
80,euclidian_px_all,kneighborsclassifier,CFS,0.6681818181818182,"(0.5870053605556858, 0.7493582758079507)",0.5999999999999999,0.315,0.39666666666666667,10,uniform,auto,1,-1
81,euclidian_px_all,kneighborsclassifier,CFS,0.6681818181818182,"(0.5870053605556858, 0.7493582758079507)",0.5999999999999999,0.315,0.39666666666666667,10,uniform,auto,5,-1
82,euclidian_px_all,kneighborsclassifier,CFS,0.6681818181818182,"(0.5870053605556858, 0.7493582758079507)",0.5999999999999999,0.315,0.39666666666666667,10,uniform,auto,10,-1
83,euclidian_px_all,kneighborsclassifier,CFS,0.6681818181818182,"(0.5870053605556858, 0.7493582758079507)",0.5999999999999999,0.315,0.39666666666666667,10,uniform,auto,20,-1
84,euclidian_px_all,kneighborsclassifier,CFS,0.6681818181818182,"(0.5870053605556858, 0.7493582758079507)",0.5999999999999999,0.315,0.39666666666666667,10,uniform,auto,30,-1
85,euclidian_px_all,kneighborsclassifier,CFS,0.6681818181818182,"(0.5870053605556858, 0.7493582758079507)",0.5999999999999999,0.315,0.39666666666666667,10,uniform,brute,1,-1
86,euclidian_px_all,kneighborsclassifier,CFS,0.6681818181818182,"(0.5870053605556858, 0.7493582758079507)",0.5999999999999999,0.315,0.39666666666666667,10,uniform,brute,5,-1
87,euclidian_px_all,kneighborsclassifier,CFS,0.6681818181818182,"(0.5870053605556858, 0.7493582758079507)",0.5999999999999999,0.315,0.39666666666666667,10,uniform,brute,10,-1
88,euclidian_px_all,kneighborsclassifier,CFS,0.6681818181818182,"(0.5870053605556858, 0.7493582758079507)",0.5999999999999999,0.315,0.39666666666666667,10,uniform,brute,20,-1
89,euclidian_px_all,kneighborsclassifier,CFS,0.6681818181818182,"(0.5870053605556858, 0.7493582758079507)",0.5999999999999999,0.315,0.39666666666666667,10,uniform,brute,30,-1
90,euclidian_px_all,kneighborsclassifier,CFS,0.678181818181818,"(0.5654584065763891, 0.7909052297872469)",0.5999999999999999,0.44000000000000006,0.4923809523809524,10,distance,auto,1,-1
91,euclidian_px_all,kneighborsclassifier,CFS,0.678181818181818,"(0.5654584065763891, 0.7909052297872469)",0.5999999999999999,0.44000000000000006,0.4923809523809524,10,distance,auto,5,-1
92,euclidian_px_all,kneighborsclassifier,CFS,0.678181818181818,"(0.5654584065763891, 0.7909052297872469)",0.5999999999999999,0.44000000000000006,0.4923809523809524,10,distance,auto,10,-1
93,euclidian_px_all,kneighborsclassifier,CFS,0.678181818181818,"(0.5654584065763891, 0.7909052297872469)",0.5999999999999999,0.44000000000000006,0.4923809523809524,10,distance,auto,20,-1
94,euclidian_px_all,kneighborsclassifier,CFS,0.678181818181818,"(0.5654584065763891, 0.7909052297872469)",0.5999999999999999,0.44000000000000006,0.4923809523809524,10,distance,auto,30,-1
95,euclidian_px_all,kneighborsclassifier,CFS,0.678181818181818,"(0.5654584065763891, 0.7909052297872469)",0.5999999999999999,0.44000000000000006,0.4923809523809524,10,distance,brute,1,-1
96,euclidian_px_all,kneighborsclassifier,CFS,0.678181818181818,"(0.5654584065763891, 0.7909052297872469)",0.5999999999999999,0.44000000000000006,0.4923809523809524,10,distance,brute,5,-1
97,euclidian_px_all,kneighborsclassifier,CFS,0.678181818181818,"(0.5654584065763891, 0.7909052297872469)",0.5999999999999999,0.44000000000000006,0.4923809523809524,10,distance,brute,10,-1
98,euclidian_px_all,kneighborsclassifier,CFS,0.678181818181818,"(0.5654584065763891, 0.7909052297872469)",0.5999999999999999,0.44000000000000006,0.4923809523809524,10,distance,brute,20,-1
99,euclidian_px_all,kneighborsclassifier,CFS,0.678181818181818,"(0.5654584065763891, 0.7909052297872469)",0.5999999999999999,0.44000000000000006,0.4923809523809524,10,distance,brute,30,-1
100,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5886938961748569, 0.7676697401887793)",0.64,0.29500000000000004,0.3787301587301587,20,uniform,auto,1,-1
101,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5886938961748569, 0.7676697401887793)",0.64,0.29500000000000004,0.3787301587301587,20,uniform,auto,5,-1
102,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5886938961748569, 0.7676697401887793)",0.64,0.29500000000000004,0.3787301587301587,20,uniform,auto,10,-1
103,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5886938961748569, 0.7676697401887793)",0.64,0.29500000000000004,0.3787301587301587,20,uniform,auto,20,-1
104,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5886938961748569, 0.7676697401887793)",0.64,0.29500000000000004,0.3787301587301587,20,uniform,auto,30,-1
105,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5886938961748569, 0.7676697401887793)",0.64,0.29500000000000004,0.3787301587301587,20,uniform,brute,1,-1
106,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5886938961748569, 0.7676697401887793)",0.64,0.29500000000000004,0.3787301587301587,20,uniform,brute,5,-1
107,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5886938961748569, 0.7676697401887793)",0.64,0.29500000000000004,0.3787301587301587,20,uniform,brute,10,-1
108,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5886938961748569, 0.7676697401887793)",0.64,0.29500000000000004,0.3787301587301587,20,uniform,brute,20,-1
109,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818181,"(0.5886938961748569, 0.7676697401887793)",0.64,0.29500000000000004,0.3787301587301587,20,uniform,brute,30,-1
110,euclidian_px_all,kneighborsclassifier,CFS,0.6590909090909091,"(0.5493646437494462, 0.768817174432372)",0.6166666666666666,0.34500000000000003,0.4228571428571429,20,distance,auto,1,-1
111,euclidian_px_all,kneighborsclassifier,CFS,0.6590909090909091,"(0.5493646437494462, 0.768817174432372)",0.6166666666666666,0.34500000000000003,0.4228571428571429,20,distance,auto,5,-1
112,euclidian_px_all,kneighborsclassifier,CFS,0.6590909090909091,"(0.5493646437494462, 0.768817174432372)",0.6166666666666666,0.34500000000000003,0.4228571428571429,20,distance,auto,10,-1
113,euclidian_px_all,kneighborsclassifier,CFS,0.6590909090909091,"(0.5493646437494462, 0.768817174432372)",0.6166666666666666,0.34500000000000003,0.4228571428571429,20,distance,auto,20,-1
114,euclidian_px_all,kneighborsclassifier,CFS,0.6590909090909091,"(0.5493646437494462, 0.768817174432372)",0.6166666666666666,0.34500000000000003,0.4228571428571429,20,distance,auto,30,-1
115,euclidian_px_all,kneighborsclassifier,CFS,0.6590909090909091,"(0.5493646437494462, 0.768817174432372)",0.6166666666666666,0.34500000000000003,0.4228571428571429,20,distance,brute,1,-1
116,euclidian_px_all,kneighborsclassifier,CFS,0.6590909090909091,"(0.5493646437494462, 0.768817174432372)",0.6166666666666666,0.34500000000000003,0.4228571428571429,20,distance,brute,5,-1
117,euclidian_px_all,kneighborsclassifier,CFS,0.6590909090909091,"(0.5493646437494462, 0.768817174432372)",0.6166666666666666,0.34500000000000003,0.4228571428571429,20,distance,brute,10,-1
118,euclidian_px_all,kneighborsclassifier,CFS,0.6590909090909091,"(0.5493646437494462, 0.768817174432372)",0.6166666666666666,0.34500000000000003,0.4228571428571429,20,distance,brute,20,-1
119,euclidian_px_all,kneighborsclassifier,CFS,0.6590909090909091,"(0.5493646437494462, 0.768817174432372)",0.6166666666666666,0.34500000000000003,0.4228571428571429,20,distance,brute,30,-1
120,euclidian_px_all,kneighborsclassifier,CFS,0.65,"(0.5506090909090909, 0.7493909090909091)",0.5733333333333334,0.29500000000000004,0.36730158730158735,25,uniform,auto,1,-1
121,euclidian_px_all,kneighborsclassifier,CFS,0.65,"(0.5506090909090909, 0.7493909090909091)",0.5733333333333334,0.29500000000000004,0.36730158730158735,25,uniform,auto,5,-1
122,euclidian_px_all,kneighborsclassifier,CFS,0.65,"(0.5506090909090909, 0.7493909090909091)",0.5733333333333334,0.29500000000000004,0.36730158730158735,25,uniform,auto,10,-1
123,euclidian_px_all,kneighborsclassifier,CFS,0.65,"(0.5506090909090909, 0.7493909090909091)",0.5733333333333334,0.29500000000000004,0.36730158730158735,25,uniform,auto,20,-1
124,euclidian_px_all,kneighborsclassifier,CFS,0.65,"(0.5506090909090909, 0.7493909090909091)",0.5733333333333334,0.29500000000000004,0.36730158730158735,25,uniform,auto,30,-1
125,euclidian_px_all,kneighborsclassifier,CFS,0.65,"(0.5506090909090909, 0.7493909090909091)",0.5733333333333334,0.29500000000000004,0.36730158730158735,25,uniform,brute,1,-1
126,euclidian_px_all,kneighborsclassifier,CFS,0.65,"(0.5506090909090909, 0.7493909090909091)",0.5733333333333334,0.29500000000000004,0.36730158730158735,25,uniform,brute,5,-1
127,euclidian_px_all,kneighborsclassifier,CFS,0.65,"(0.5506090909090909, 0.7493909090909091)",0.5733333333333334,0.29500000000000004,0.36730158730158735,25,uniform,brute,10,-1
128,euclidian_px_all,kneighborsclassifier,CFS,0.65,"(0.5506090909090909, 0.7493909090909091)",0.5733333333333334,0.29500000000000004,0.36730158730158735,25,uniform,brute,20,-1
129,euclidian_px_all,kneighborsclassifier,CFS,0.65,"(0.5506090909090909, 0.7493909090909091)",0.5733333333333334,0.29500000000000004,0.36730158730158735,25,uniform,brute,30,-1
130,euclidian_px_all,kneighborsclassifier,CFS,0.6599999999999999,"(0.5668084273664331, 0.7531915726335667)",0.6233333333333333,0.32,0.4006349206349206,25,distance,auto,1,-1
131,euclidian_px_all,kneighborsclassifier,CFS,0.6599999999999999,"(0.5668084273664331, 0.7531915726335667)",0.6233333333333333,0.32,0.4006349206349206,25,distance,auto,5,-1
132,euclidian_px_all,kneighborsclassifier,CFS,0.6599999999999999,"(0.5668084273664331, 0.7531915726335667)",0.6233333333333333,0.32,0.4006349206349206,25,distance,auto,10,-1
133,euclidian_px_all,kneighborsclassifier,CFS,0.6599999999999999,"(0.5668084273664331, 0.7531915726335667)",0.6233333333333333,0.32,0.4006349206349206,25,distance,auto,20,-1
134,euclidian_px_all,kneighborsclassifier,CFS,0.6599999999999999,"(0.5668084273664331, 0.7531915726335667)",0.6233333333333333,0.32,0.4006349206349206,25,distance,auto,30,-1
135,euclidian_px_all,kneighborsclassifier,CFS,0.6599999999999999,"(0.5668084273664331, 0.7531915726335667)",0.6233333333333333,0.32,0.4006349206349206,25,distance,brute,1,-1
136,euclidian_px_all,kneighborsclassifier,CFS,0.6599999999999999,"(0.5668084273664331, 0.7531915726335667)",0.6233333333333333,0.32,0.4006349206349206,25,distance,brute,5,-1
137,euclidian_px_all,kneighborsclassifier,CFS,0.6599999999999999,"(0.5668084273664331, 0.7531915726335667)",0.6233333333333333,0.32,0.4006349206349206,25,distance,brute,10,-1
138,euclidian_px_all,kneighborsclassifier,CFS,0.6599999999999999,"(0.5668084273664331, 0.7531915726335667)",0.6233333333333333,0.32,0.4006349206349206,25,distance,brute,20,-1
139,euclidian_px_all,kneighborsclassifier,CFS,0.6599999999999999,"(0.5668084273664331, 0.7531915726335667)",0.6233333333333333,0.32,0.4006349206349206,25,distance,brute,30,-1
140,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818182,"(0.5998958267811418, 0.7564678095824946)",0.5666666666666667,0.25,0.33714285714285713,30,uniform,auto,1,-1
141,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818182,"(0.5998958267811418, 0.7564678095824946)",0.5666666666666667,0.25,0.33714285714285713,30,uniform,auto,5,-1
142,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818182,"(0.5998958267811418, 0.7564678095824946)",0.5666666666666667,0.25,0.33714285714285713,30,uniform,auto,10,-1
143,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818182,"(0.5998958267811418, 0.7564678095824946)",0.5666666666666667,0.25,0.33714285714285713,30,uniform,auto,20,-1
144,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818182,"(0.5998958267811418, 0.7564678095824946)",0.5666666666666667,0.25,0.33714285714285713,30,uniform,auto,30,-1
145,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818182,"(0.5998958267811418, 0.7564678095824946)",0.5666666666666667,0.25,0.33714285714285713,30,uniform,brute,1,-1
146,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818182,"(0.5998958267811418, 0.7564678095824946)",0.5666666666666667,0.25,0.33714285714285713,30,uniform,brute,5,-1
147,euclidian_px_all,kneighborsclassifier,CFS,0.6781818181818182,"(0.5998958267811418, 0.7564678095824946)",0.5666666666666667,0.25,0.33714285714285713,30,uniform,brute,10,-1
