id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,param_probability,param_random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
806,0.00982515811920166,0.0002233188331904714,0.004560112953186035,5.584140283533615e-05,100,0,2,0.0001,rbf,True,707878,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 0.0001, 'kernel': 'rbf', 'probability': True, 'random_state': 707878}",0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.5714285714285714,0.46153846153846156,0.46153846153846156,0.8461538461538461,0.6923076923076923,0.6461538461538462,0.1225705832599761,532,0.606060606060606,0.8181818181818181,0.8181818181818181,0.7916666666666667,0.6458333333333333,0.7692307692307692,0.23076923076923078,0.23076923076923078,0.8452380952380952,0.6904761904761905,0.6446407758907758,0.2199503577849653,537,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.6428571428571428,0.5714285714285714,0.5,0.5,0.8452380952380952,0.6904761904761905,0.6535714285714286,0.1112251399011561,535,0.5333333333333332,0.6888888888888889,0.6888888888888889,0.7846153846153845,0.641025641025641,0.47500000000000003,0.3157894736842105,0.3157894736842105,0.8452380952380952,0.6904761904761905,0.5979045369834843,0.17362973775320037,535
807,0.010171723365783692,0.0002991213793547843,0.004586935043334961,8.895671641385252e-05,100,0,2,0.0001,sigmoid,True,707878,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 0.0001, 'kernel': 'sigmoid', 'probability': True, 'random_state': 707878}",0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.5714285714285714,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5846153846153846,0.11764402206669074,573,0.606060606060606,0.8181818181818181,0.8181818181818181,0.85,0.6458333333333333,0.7692307692307692,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.5430565268065267,0.2648363537372799,561,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.6428571428571428,0.5714285714285714,0.5,0.5,0.5,0.5,0.6,0.10202040612204072,573,0.5333333333333332,0.6888888888888889,0.6888888888888889,0.7754010695187166,0.641025641025641,0.47500000000000003,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.5065695716392311,0.17439340458519234,579
808,0.014953875541687011,0.0018224086488909466,0.0044171810150146484,8.755741756984725e-05,100,0,2,0.001,linear,True,707878,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 0.001, 'kernel': 'linear', 'probability': True, 'random_state': 707878}",0.6428571428571429,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7857142857142857,0.7692307692307693,0.9230769230769231,0.6923076923076923,0.5384615384615384,0.7208791208791209,0.11339999128921127,420,0.6458333333333333,0.8571428571428571,0.7333333333333334,0.5777777777777777,0.7333333333333334,0.7916666666666667,0.775,0.9375,0.7125,0.55,0.7314087301587302,0.11314309242366377,433,0.6428571428571428,0.8571428571428571,0.7142857142857142,0.5714285714285714,0.7142857142857142,0.7857142857142857,0.7619047619047619,0.9166666666666667,0.7023809523809523,0.5476190476190476,0.7214285714285714,0.11029747449429021,426,0.641025641025641,0.8571428571428571,0.7083333333333333,0.5625,0.7083333333333333,0.7846153846153845,0.7636363636363636,0.9212121212121211,0.6904761904761905,0.5357142857142858,0.7172989510489509,0.1146512563865979,426
809,0.007520627975463867,0.00022119958221472751,0.004572129249572754,9.336536397991305e-05,100,0,2,0.001,poly,True,707878,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly', 'probability': True, 'random_state': 707878}",0.5,0.5714285714285714,0.5,0.5,0.6428571428571429,0.5,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.506043956043956,0.05573335607904259,768,0.25,0.7692307692307692,0.25,0.25,0.7916666666666667,0.25,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3483974358974359,0.21625496653780749,746,0.5,0.5714285714285714,0.5,0.5,0.6428571428571428,0.5,0.5,0.5,0.5,0.5,0.5214285714285714,0.0457366016959489,764,0.3333333333333333,0.47500000000000003,0.3333333333333333,0.3333333333333333,0.5906432748538012,0.3333333333333333,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3662134502923977,0.0875773815450348,766
810,0.008322834968566895,0.0009908555058651797,0.004451966285705567,0.0004912155227527185,100,0,2,0.001,rbf,True,707878,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 0.001, 'kernel': 'rbf', 'probability': True, 'random_state': 707878}",0.6428571428571429,0.9285714285714286,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6153846153846154,0.9230769230769231,0.7692307692307693,0.5384615384615384,0.7274725274725274,0.1331938851348452,404,0.6458333333333333,0.9375,0.8888888888888888,0.5777777777777777,0.7333333333333334,0.7142857142857143,0.6527777777777778,0.9285714285714286,0.7738095238095238,0.55,0.7402777777777778,0.13321878346568702,365,0.6428571428571428,0.9285714285714286,0.8571428571428572,0.5714285714285714,0.7142857142857142,0.7142857142857143,0.6309523809523809,0.9285714285714286,0.7738095238095238,0.5476190476190476,0.7309523809523809,0.13162166629605007,359,0.641025641025641,0.9282051282051282,0.8541666666666667,0.5625,0.7083333333333333,0.7142857142857143,0.6060606060606061,0.923076923076923,0.7692307692307692,0.5357142857142858,0.7242599067599067,0.1352730130711924,406
811,0.009314823150634765,0.0009699426365787392,0.004399585723876953,0.0003108688974377389,100,0,2,0.001,sigmoid,True,707878,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 0.001, 'kernel': 'sigmoid', 'probability': True, 'random_state': 707878}",0.6428571428571429,0.9285714285714286,0.8571428571428571,0.5714285714285714,0.6428571428571429,0.7857142857142857,0.6153846153846154,0.9230769230769231,0.8461538461538461,0.6923076923076923,0.7505494505494505,0.12654551139146303,241,0.675,0.9375,0.8888888888888888,0.5777777777777777,0.6458333333333333,0.7916666666666667,0.6527777777777778,0.9285714285714286,0.8452380952380952,0.6904761904761905,0.7633730158730159,0.12429142833871615,167,0.6428571428571428,0.9285714285714286,0.8571428571428572,0.5714285714285714,0.6428571428571428,0.7857142857142857,0.6309523809523809,0.9285714285714286,0.8452380952380952,0.6904761904761905,0.7523809523809524,0.12574043739534188,229,0.6256684491978609,0.9282051282051282,0.8541666666666667,0.5625,0.641025641025641,0.7846153846153845,0.6060606060606061,0.923076923076923,0.8452380952380952,0.6904761904761905,0.7461033084562496,0.1301659285366989,250
812,0.015073609352111817,0.0024366106095486495,0.0042994976043701175,0.00037341633906261474,100,0,2,0.01,linear,True,707878,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 0.01, 'kernel': 'linear', 'probability': True, 'random_state': 707878}",0.6428571428571429,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7857142857142857,0.7692307692307693,0.9230769230769231,0.6923076923076923,0.5384615384615384,0.7208791208791209,0.11339999128921127,420,0.6458333333333333,0.8571428571428571,0.7333333333333334,0.5777777777777777,0.7333333333333334,0.7916666666666667,0.775,0.9375,0.7125,0.55,0.7314087301587302,0.11314309242366377,433,0.6428571428571428,0.8571428571428571,0.7142857142857142,0.5714285714285714,0.7142857142857142,0.7857142857142857,0.7619047619047619,0.9166666666666667,0.7023809523809523,0.5476190476190476,0.7214285714285714,0.11029747449429021,426,0.641025641025641,0.8571428571428571,0.7083333333333333,0.5625,0.7083333333333333,0.7846153846153845,0.7636363636363636,0.9212121212121211,0.6904761904761905,0.5357142857142858,0.7172989510489509,0.1146512563865979,426
813,0.006720733642578125,0.0013454354557751746,0.004506683349609375,0.0002403324368518784,100,0,2,0.01,poly,True,707878,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly', 'probability': True, 'random_state': 707878}",0.6428571428571429,0.9285714285714286,1.0,0.5714285714285714,0.6428571428571429,0.7857142857142857,0.5384615384615384,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.7417582417582418,0.14405667148201937,331,0.675,0.9375,1.0,0.5777777777777777,0.6458333333333333,0.7916666666666667,0.5833333333333333,0.875,0.775,0.6904761904761905,0.7551587301587301,0.13886442528315693,315,0.6428571428571428,0.9285714285714286,1.0,0.5714285714285714,0.6428571428571428,0.7857142857142857,0.5595238095238095,0.8571428571428572,0.7619047619047619,0.6904761904761905,0.744047619047619,0.14198643383186388,312,0.6256684491978609,0.9282051282051282,1.0,0.5625,0.641025641025641,0.7846153846153845,0.5125,0.8452380952380951,0.7636363636363636,0.6904761904761905,0.7353865252394665,0.15000511013351422,331
814,0.00790092945098877,0.0011228435228043715,0.004680132865905762,0.0007074016767225063,100,0,2,0.01,rbf,True,707878,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 0.01, 'kernel': 'rbf', 'probability': True, 'random_state': 707878}",0.6428571428571429,0.9285714285714286,0.8571428571428571,0.5714285714285714,0.6428571428571429,0.7857142857142857,0.8461538461538461,1.0,0.8461538461538461,0.6923076923076923,0.7813186813186813,0.13190933422247839,52,0.6458333333333333,0.9375,0.8571428571428571,0.5777777777777777,0.6458333333333333,0.7916666666666667,0.8452380952380952,1.0,0.8452380952380952,0.6904761904761905,0.7836706349206349,0.13136985673041446,61,0.6428571428571428,0.9285714285714286,0.8571428571428571,0.5714285714285714,0.6428571428571428,0.7857142857142857,0.8452380952380952,1.0,0.8452380952380952,0.6904761904761905,0.780952380952381,0.13194429526188012,54,0.641025641025641,0.9282051282051282,0.8571428571428571,0.5625,0.641025641025641,0.7846153846153845,0.8452380952380952,1.0,0.8452380952380952,0.6904761904761905,0.7795467032967033,0.13371445432245177,46
815,0.007844257354736327,0.00041088229245509345,0.004487442970275879,0.00014180960113778228,100,0,2,0.01,sigmoid,True,707878,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 0.01, 'kernel': 'sigmoid', 'probability': True, 'random_state': 707878}",0.6428571428571429,0.9285714285714286,0.8571428571428571,0.5714285714285714,0.6428571428571429,0.7857142857142857,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.6923076923076923,0.765934065934066,0.11825830187791443,91,0.6458333333333333,0.9375,0.8571428571428571,0.5777777777777777,0.6458333333333333,0.7916666666666667,0.8452380952380952,0.9285714285714286,0.7738095238095238,0.6904761904761905,0.7693849206349206,0.11876199366571692,107,0.6428571428571428,0.9285714285714286,0.8571428571428571,0.5714285714285714,0.6428571428571428,0.7857142857142857,0.8452380952380952,0.9285714285714286,0.7738095238095238,0.6904761904761905,0.7666666666666667,0.11907142619095228,81,0.641025641025641,0.9282051282051282,0.8571428571428571,0.5625,0.641025641025641,0.7846153846153845,0.8452380952380952,0.923076923076923,0.7692307692307692,0.6904761904761905,0.764253663003663,0.12010375082266432,82
