id,dataset,classifier,reduction,accuracy,IC_Accuracy,precision,recall,f1,n_neighbors,weights,algorithm,leaf_size,n_jobs
120,euclidian_px_all,kneighborsclassifier,ReliefF,0.7245454545454546,"(0.6226891232346363, 0.8264017858562729)",0.6482539682539682,0.79,0.6882339882339883,25,uniform,auto,1,-1
121,euclidian_px_all,kneighborsclassifier,ReliefF,0.7245454545454546,"(0.6226891232346363, 0.8264017858562729)",0.6482539682539682,0.79,0.6882339882339883,25,uniform,auto,5,-1
122,euclidian_px_all,kneighborsclassifier,ReliefF,0.7245454545454546,"(0.6226891232346363, 0.8264017858562729)",0.6482539682539682,0.79,0.6882339882339883,25,uniform,auto,10,-1
123,euclidian_px_all,kneighborsclassifier,ReliefF,0.7245454545454546,"(0.6226891232346363, 0.8264017858562729)",0.6482539682539682,0.79,0.6882339882339883,25,uniform,auto,20,-1
124,euclidian_px_all,kneighborsclassifier,ReliefF,0.7245454545454546,"(0.6226891232346363, 0.8264017858562729)",0.6482539682539682,0.79,0.6882339882339883,25,uniform,auto,30,-1
125,euclidian_px_all,kneighborsclassifier,ReliefF,0.7245454545454546,"(0.6226891232346363, 0.8264017858562729)",0.6482539682539682,0.79,0.6882339882339883,25,uniform,brute,1,-1
126,euclidian_px_all,kneighborsclassifier,ReliefF,0.7245454545454546,"(0.6226891232346363, 0.8264017858562729)",0.6482539682539682,0.79,0.6882339882339883,25,uniform,brute,5,-1
127,euclidian_px_all,kneighborsclassifier,ReliefF,0.7245454545454546,"(0.6226891232346363, 0.8264017858562729)",0.6482539682539682,0.79,0.6882339882339883,25,uniform,brute,10,-1
128,euclidian_px_all,kneighborsclassifier,ReliefF,0.7245454545454546,"(0.6226891232346363, 0.8264017858562729)",0.6482539682539682,0.79,0.6882339882339883,25,uniform,brute,20,-1
129,euclidian_px_all,kneighborsclassifier,ReliefF,0.7245454545454546,"(0.6226891232346363, 0.8264017858562729)",0.6482539682539682,0.79,0.6882339882339883,25,uniform,brute,30,-1
130,euclidian_px_all,kneighborsclassifier,ReliefF,0.7336363636363636,"(0.6295894211314149, 0.8376833061413124)",0.6565873015873015,0.8150000000000001,0.7060911310911312,25,distance,auto,1,-1
131,euclidian_px_all,kneighborsclassifier,ReliefF,0.7336363636363636,"(0.6295894211314149, 0.8376833061413124)",0.6565873015873015,0.8150000000000001,0.7060911310911312,25,distance,auto,5,-1
132,euclidian_px_all,kneighborsclassifier,ReliefF,0.7336363636363636,"(0.6295894211314149, 0.8376833061413124)",0.6565873015873015,0.8150000000000001,0.7060911310911312,25,distance,auto,10,-1
133,euclidian_px_all,kneighborsclassifier,ReliefF,0.7336363636363636,"(0.6295894211314149, 0.8376833061413124)",0.6565873015873015,0.8150000000000001,0.7060911310911312,25,distance,auto,20,-1
134,euclidian_px_all,kneighborsclassifier,ReliefF,0.7336363636363636,"(0.6295894211314149, 0.8376833061413124)",0.6565873015873015,0.8150000000000001,0.7060911310911312,25,distance,auto,30,-1
135,euclidian_px_all,kneighborsclassifier,ReliefF,0.7336363636363636,"(0.6295894211314149, 0.8376833061413124)",0.6565873015873015,0.8150000000000001,0.7060911310911312,25,distance,brute,1,-1
136,euclidian_px_all,kneighborsclassifier,ReliefF,0.7336363636363636,"(0.6295894211314149, 0.8376833061413124)",0.6565873015873015,0.8150000000000001,0.7060911310911312,25,distance,brute,5,-1
137,euclidian_px_all,kneighborsclassifier,ReliefF,0.7336363636363636,"(0.6295894211314149, 0.8376833061413124)",0.6565873015873015,0.8150000000000001,0.7060911310911312,25,distance,brute,10,-1
138,euclidian_px_all,kneighborsclassifier,ReliefF,0.7336363636363636,"(0.6295894211314149, 0.8376833061413124)",0.6565873015873015,0.8150000000000001,0.7060911310911312,25,distance,brute,20,-1
139,euclidian_px_all,kneighborsclassifier,ReliefF,0.7336363636363636,"(0.6295894211314149, 0.8376833061413124)",0.6565873015873015,0.8150000000000001,0.7060911310911312,25,distance,brute,30,-1
140,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6540093183046015, 0.8496270453317621)",0.6716666666666666,0.8150000000000001,0.7184920634920635,30,uniform,auto,1,-1
141,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6540093183046015, 0.8496270453317621)",0.6716666666666666,0.8150000000000001,0.7184920634920635,30,uniform,auto,5,-1
142,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6540093183046015, 0.8496270453317621)",0.6716666666666666,0.8150000000000001,0.7184920634920635,30,uniform,auto,10,-1
143,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6540093183046015, 0.8496270453317621)",0.6716666666666666,0.8150000000000001,0.7184920634920635,30,uniform,auto,20,-1
144,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6540093183046015, 0.8496270453317621)",0.6716666666666666,0.8150000000000001,0.7184920634920635,30,uniform,auto,30,-1
145,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6540093183046015, 0.8496270453317621)",0.6716666666666666,0.8150000000000001,0.7184920634920635,30,uniform,brute,1,-1
146,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6540093183046015, 0.8496270453317621)",0.6716666666666666,0.8150000000000001,0.7184920634920635,30,uniform,brute,5,-1
147,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6540093183046015, 0.8496270453317621)",0.6716666666666666,0.8150000000000001,0.7184920634920635,30,uniform,brute,10,-1
148,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6540093183046015, 0.8496270453317621)",0.6716666666666666,0.8150000000000001,0.7184920634920635,30,uniform,brute,20,-1
149,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6540093183046015, 0.8496270453317621)",0.6716666666666666,0.8150000000000001,0.7184920634920635,30,uniform,brute,30,-1
150,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6540093183046015, 0.8496270453317621)",0.6716666666666666,0.8150000000000001,0.7184920634920635,30,distance,auto,1,-1
151,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6540093183046015, 0.8496270453317621)",0.6716666666666666,0.8150000000000001,0.7184920634920635,30,distance,auto,5,-1
