id,dataset,classifier,reduction,accuracy,IC_Accuracy,precision,recall,f1,n_neighbors,weights,algorithm,leaf_size,n_jobs
151,euclidian_px_all,kneighborsclassifier,PCA,0.7518181818181818,"(0.7185118615185626, 0.785124502117801)",0.7616666666666666,0.585,0.6147619047619047,30,distance,auto,5,-1
152,euclidian_px_all,kneighborsclassifier,PCA,0.7518181818181818,"(0.7185118615185626, 0.785124502117801)",0.7616666666666666,0.585,0.6147619047619047,30,distance,auto,10,-1
153,euclidian_px_all,kneighborsclassifier,PCA,0.7518181818181818,"(0.7185118615185626, 0.785124502117801)",0.7616666666666666,0.585,0.6147619047619047,30,distance,auto,20,-1
154,euclidian_px_all,kneighborsclassifier,PCA,0.7518181818181818,"(0.7185118615185626, 0.785124502117801)",0.7616666666666666,0.585,0.6147619047619047,30,distance,auto,30,-1
155,euclidian_px_all,kneighborsclassifier,PCA,0.7518181818181818,"(0.7185118615185626, 0.785124502117801)",0.7616666666666666,0.585,0.6147619047619047,30,distance,brute,1,-1
156,euclidian_px_all,kneighborsclassifier,PCA,0.7518181818181818,"(0.7185118615185626, 0.785124502117801)",0.7616666666666666,0.585,0.6147619047619047,30,distance,brute,5,-1
157,euclidian_px_all,kneighborsclassifier,PCA,0.7518181818181818,"(0.7185118615185626, 0.785124502117801)",0.7616666666666666,0.585,0.6147619047619047,30,distance,brute,10,-1
158,euclidian_px_all,kneighborsclassifier,PCA,0.7518181818181818,"(0.7185118615185626, 0.785124502117801)",0.7616666666666666,0.585,0.6147619047619047,30,distance,brute,20,-1
159,euclidian_px_all,kneighborsclassifier,PCA,0.7518181818181818,"(0.7185118615185626, 0.785124502117801)",0.7616666666666666,0.585,0.6147619047619047,30,distance,brute,30,-1
160,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5956048439280467, 0.7807587924355898)",0.5599999999999999,0.465,0.4749206349206349,35,uniform,auto,1,-1
161,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5956048439280467, 0.7807587924355898)",0.5599999999999999,0.465,0.4749206349206349,35,uniform,auto,5,-1
162,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5956048439280467, 0.7807587924355898)",0.5599999999999999,0.465,0.4749206349206349,35,uniform,auto,10,-1
163,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5956048439280467, 0.7807587924355898)",0.5599999999999999,0.465,0.4749206349206349,35,uniform,auto,20,-1
164,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5956048439280467, 0.7807587924355898)",0.5599999999999999,0.465,0.4749206349206349,35,uniform,auto,30,-1
165,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5956048439280467, 0.7807587924355898)",0.5599999999999999,0.465,0.4749206349206349,35,uniform,brute,1,-1
166,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5956048439280467, 0.7807587924355898)",0.5599999999999999,0.465,0.4749206349206349,35,uniform,brute,5,-1
167,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5956048439280467, 0.7807587924355898)",0.5599999999999999,0.465,0.4749206349206349,35,uniform,brute,10,-1
168,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5956048439280467, 0.7807587924355898)",0.5599999999999999,0.465,0.4749206349206349,35,uniform,brute,20,-1
169,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5956048439280467, 0.7807587924355898)",0.5599999999999999,0.465,0.4749206349206349,35,uniform,brute,30,-1
170,euclidian_px_all,kneighborsclassifier,PCA,0.7345454545454546,"(0.6411222496130894, 0.8279686594778198)",0.71,0.585,0.6194444444444445,35,distance,auto,1,-1
171,euclidian_px_all,kneighborsclassifier,PCA,0.7345454545454546,"(0.6411222496130894, 0.8279686594778198)",0.71,0.585,0.6194444444444445,35,distance,auto,5,-1
172,euclidian_px_all,kneighborsclassifier,PCA,0.7345454545454546,"(0.6411222496130894, 0.8279686594778198)",0.71,0.585,0.6194444444444445,35,distance,auto,10,-1
173,euclidian_px_all,kneighborsclassifier,PCA,0.7345454545454546,"(0.6411222496130894, 0.8279686594778198)",0.71,0.585,0.6194444444444445,35,distance,auto,20,-1
174,euclidian_px_all,kneighborsclassifier,PCA,0.7345454545454546,"(0.6411222496130894, 0.8279686594778198)",0.71,0.585,0.6194444444444445,35,distance,auto,30,-1
175,euclidian_px_all,kneighborsclassifier,PCA,0.7345454545454546,"(0.6411222496130894, 0.8279686594778198)",0.71,0.585,0.6194444444444445,35,distance,brute,1,-1
176,euclidian_px_all,kneighborsclassifier,PCA,0.7345454545454546,"(0.6411222496130894, 0.8279686594778198)",0.71,0.585,0.6194444444444445,35,distance,brute,5,-1
177,euclidian_px_all,kneighborsclassifier,PCA,0.7345454545454546,"(0.6411222496130894, 0.8279686594778198)",0.71,0.585,0.6194444444444445,35,distance,brute,10,-1
178,euclidian_px_all,kneighborsclassifier,PCA,0.7345454545454546,"(0.6411222496130894, 0.8279686594778198)",0.71,0.585,0.6194444444444445,35,distance,brute,20,-1
179,euclidian_px_all,kneighborsclassifier,PCA,0.7345454545454546,"(0.6411222496130894, 0.8279686594778198)",0.71,0.585,0.6194444444444445,35,distance,brute,30,-1
180,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5771445288009177, 0.7992191075627187)",0.5599999999999999,0.41500000000000004,0.45666666666666667,40,uniform,auto,1,-1
181,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5771445288009177, 0.7992191075627187)",0.5599999999999999,0.41500000000000004,0.45666666666666667,40,uniform,auto,5,-1
182,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5771445288009177, 0.7992191075627187)",0.5599999999999999,0.41500000000000004,0.45666666666666667,40,uniform,auto,10,-1
183,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5771445288009177, 0.7992191075627187)",0.5599999999999999,0.41500000000000004,0.45666666666666667,40,uniform,auto,20,-1
184,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5771445288009177, 0.7992191075627187)",0.5599999999999999,0.41500000000000004,0.45666666666666667,40,uniform,auto,30,-1
185,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5771445288009177, 0.7992191075627187)",0.5599999999999999,0.41500000000000004,0.45666666666666667,40,uniform,brute,1,-1
186,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5771445288009177, 0.7992191075627187)",0.5599999999999999,0.41500000000000004,0.45666666666666667,40,uniform,brute,5,-1
187,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5771445288009177, 0.7992191075627187)",0.5599999999999999,0.41500000000000004,0.45666666666666667,40,uniform,brute,10,-1
188,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5771445288009177, 0.7992191075627187)",0.5599999999999999,0.41500000000000004,0.45666666666666667,40,uniform,brute,20,-1
189,euclidian_px_all,kneighborsclassifier,PCA,0.6881818181818182,"(0.5771445288009177, 0.7992191075627187)",0.5599999999999999,0.41500000000000004,0.45666666666666667,40,uniform,brute,30,-1
190,euclidian_px_all,kneighborsclassifier,PCA,0.7509090909090909,"(0.646314926193453, 0.8555032556247287)",0.6983333333333333,0.63,0.6459523809523808,40,distance,auto,1,-1
191,euclidian_px_all,kneighborsclassifier,PCA,0.7509090909090909,"(0.646314926193453, 0.8555032556247287)",0.6983333333333333,0.63,0.6459523809523808,40,distance,auto,5,-1
192,euclidian_px_all,kneighborsclassifier,PCA,0.7509090909090909,"(0.646314926193453, 0.8555032556247287)",0.6983333333333333,0.63,0.6459523809523808,40,distance,auto,10,-1
193,euclidian_px_all,kneighborsclassifier,PCA,0.7509090909090909,"(0.646314926193453, 0.8555032556247287)",0.6983333333333333,0.63,0.6459523809523808,40,distance,auto,20,-1
194,euclidian_px_all,kneighborsclassifier,PCA,0.7509090909090909,"(0.646314926193453, 0.8555032556247287)",0.6983333333333333,0.63,0.6459523809523808,40,distance,auto,30,-1
195,euclidian_px_all,kneighborsclassifier,PCA,0.7509090909090909,"(0.646314926193453, 0.8555032556247287)",0.6983333333333333,0.63,0.6459523809523808,40,distance,brute,1,-1
196,euclidian_px_all,kneighborsclassifier,PCA,0.7509090909090909,"(0.646314926193453, 0.8555032556247287)",0.6983333333333333,0.63,0.6459523809523808,40,distance,brute,5,-1
197,euclidian_px_all,kneighborsclassifier,PCA,0.7509090909090909,"(0.646314926193453, 0.8555032556247287)",0.6983333333333333,0.63,0.6459523809523808,40,distance,brute,10,-1
198,euclidian_px_all,kneighborsclassifier,PCA,0.7509090909090909,"(0.646314926193453, 0.8555032556247287)",0.6983333333333333,0.63,0.6459523809523808,40,distance,brute,20,-1
199,euclidian_px_all,kneighborsclassifier,PCA,0.7509090909090909,"(0.646314926193453, 0.8555032556247287)",0.6983333333333333,0.63,0.6459523809523808,40,distance,brute,30,-1
