id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0,0.0012708425521850586,0.000215833323672378,0.007406067848205566,0.003521258961919885,{},0.6428571428571429,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.5,0.6428571428571429,0.6153846153846154,0.6923076923076923,0.38461538461538464,0.7692307692307693,0.6532967032967034,0.12292106497254168,1,0.675,0.85,0.7916666666666667,0.7142857142857143,0.5,0.6458333333333333,0.6527777777777778,0.7125,0.38095238095238093,0.7738095238095238,0.6696825396825397,0.13232528877117522,1,0.6428571428571428,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.5,0.6428571428571428,0.6309523809523809,0.7023809523809523,0.38095238095238093,0.7738095238095238,0.6559523809523811,0.12411249560227951,1,0.6256684491978609,0.7754010695187166,0.7846153846153845,0.7142857142857143,0.49743589743589745,0.641025641025641,0.6060606060606061,0.6904761904761905,0.38095238095238093,0.7692307692307692,0.6485152102799161,0.12331962371175531,1
