id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_jobs,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0,0.0016844511032104493,4.342641763624576e-05,0.1364588499069214,0.01113828917729928,auto,1,-1,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 1, 'weights': 'uniform'}",0.6666666666666666,0.6666666666666666,0.75,0.625,0.625,0.75,0.625,0.875,0.75,0.75,0.7083333333333333,0.07682953714410741,1,0.675,0.6666666666666666,0.8333333333333333,0.6333333333333333,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.9,0.8333333333333333,0.75,0.7391666666666666,0.09775607398008575,1,0.675,0.65,0.75,0.625,0.625,0.75,0.625,0.875,0.75,0.75,0.7075,0.0775,1,0.6666666666666665,0.6493506493506493,0.7333333333333334,0.6190476190476191,0.6190476190476191,0.7333333333333334,0.6190476190476191,0.873015873015873,0.7333333333333334,0.75,0.6996176046176046,0.07687827727283142,11
1,0.0010389089584350586,5.69427476463239e-05,0.11879239082336426,0.0031035512604142535,auto,1,-1,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 1, 'weights': 'distance'}",0.6666666666666666,0.6666666666666666,0.75,0.625,0.625,0.75,0.625,0.875,0.75,0.75,0.7083333333333333,0.07682953714410741,1,0.675,0.6666666666666666,0.8333333333333333,0.6333333333333333,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.9,0.8333333333333333,0.75,0.7391666666666666,0.09775607398008575,1,0.675,0.65,0.75,0.625,0.625,0.75,0.625,0.875,0.75,0.75,0.7075,0.0775,1,0.6666666666666665,0.6493506493506493,0.7333333333333334,0.6190476190476191,0.6190476190476191,0.7333333333333334,0.6190476190476191,0.873015873015873,0.7333333333333334,0.75,0.6996176046176046,0.07687827727283142,11
2,0.0011527538299560547,0.00012464061792726833,0.11623449325561523,0.004481910236922145,auto,1,-1,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 2, 'weights': 'uniform'}",0.6666666666666666,0.6666666666666666,0.75,0.625,0.75,0.625,0.5,0.5,0.5,0.625,0.6208333333333333,0.09023503261544881,191,0.6666666666666666,0.7857142857142857,0.8333333333333333,0.7857142857142857,0.8333333333333333,0.6333333333333333,0.5,0.5,0.25,0.7857142857142857,0.6573809523809524,0.18096632151814745,181,0.65,0.7,0.75,0.625,0.75,0.625,0.5,0.5,0.5,0.625,0.6224999999999999,0.09182183836103477,191,0.6493506493506493,0.6493506493506493,0.7333333333333334,0.5636363636363637,0.7333333333333334,0.6190476190476191,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5636363636363637,0.5778354978354978,0.12049397650232908,191
3,0.0010422706604003907,8.187616149749971e-05,0.11490492820739746,0.0024105410390310588,auto,1,-1,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 2, 'weights': 'distance'}",0.6666666666666666,0.6666666666666666,0.75,0.625,0.625,0.75,0.625,0.875,0.75,0.75,0.7083333333333333,0.07682953714410741,1,0.675,0.6666666666666666,0.8333333333333333,0.6333333333333333,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.9,0.8333333333333333,0.75,0.7391666666666666,0.09775607398008575,1,0.675,0.65,0.75,0.625,0.625,0.75,0.625,0.875,0.75,0.75,0.7075,0.0775,1,0.6666666666666665,0.6493506493506493,0.7333333333333334,0.6190476190476191,0.6190476190476191,0.7333333333333334,0.6190476190476191,0.873015873015873,0.7333333333333334,0.75,0.6996176046176046,0.07687827727283142,11
4,0.0012399673461914063,0.00024829732710230246,0.11588912010192871,0.0016990926721857438,auto,1,-1,3,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 3, 'weights': 'uniform'}",0.6666666666666666,0.6666666666666666,0.875,0.75,0.875,0.625,0.375,0.75,0.75,0.75,0.7083333333333333,0.13565683830083086,1,0.675,0.6666666666666666,0.9,0.8333333333333333,0.9,0.6333333333333333,0.3666666666666667,0.75,0.8333333333333333,0.8333333333333333,0.7391666666666665,0.1542026984920245,31,0.675,0.65,0.875,0.75,0.875,0.625,0.375,0.75,0.75,0.75,0.7075,0.1360376786041279,1,0.6666666666666665,0.6493506493506493,0.873015873015873,0.7333333333333334,0.873015873015873,0.6190476190476191,0.3650793650793651,0.75,0.7333333333333334,0.7333333333333334,0.6996176046176046,0.1371504441158506,11
5,0.001505422592163086,0.00028639654684015076,0.11502699851989746,0.0012912503098203324,auto,1,-1,3,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 3, 'weights': 'distance'}",0.5555555555555556,0.6666666666666666,0.875,0.75,0.875,0.625,0.375,0.75,0.75,0.75,0.6972222222222222,0.1429678803606419,51,0.5833333333333333,0.6666666666666666,0.9,0.8333333333333333,0.9,0.6333333333333333,0.3666666666666667,0.75,0.8333333333333333,0.8333333333333333,0.7299999999999999,0.16034684627740925,51,0.575,0.65,0.875,0.75,0.875,0.625,0.375,0.75,0.75,0.75,0.6975,0.14162009038268547,51,0.55,0.6493506493506493,0.873015873015873,0.7333333333333334,0.873015873015873,0.6190476190476191,0.3650793650793651,0.75,0.7333333333333334,0.7333333333333334,0.6879509379509379,0.1442362629161969,81
6,0.0014654159545898437,0.0004943490452393728,0.11858220100402832,0.0037714885734437186,auto,1,-1,5,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 5, 'weights': 'uniform'}",0.7777777777777778,0.7777777777777778,0.75,0.625,0.875,0.625,0.5,0.625,0.5,0.75,0.6805555555555556,0.1186667186849657,141,0.775,0.775,0.8333333333333333,0.6333333333333333,0.9,0.6333333333333333,0.5,0.6333333333333333,0.5,0.75,0.6933333333333334,0.12822506255278907,131,0.775,0.775,0.75,0.625,0.875,0.625,0.5,0.625,0.5,0.75,0.6799999999999999,0.1182159041753689,111,0.7750000000000001,0.7750000000000001,0.7333333333333334,0.6190476190476191,0.873015873015873,0.6190476190476191,0.4666666666666667,0.6190476190476191,0.5,0.75,0.6730158730158731,0.12313345634945183,131
7,0.0014739751815795899,0.00019583763767300414,0.11718230247497559,0.0018235153174522806,auto,1,-1,5,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 5, 'weights': 'distance'}",0.7777777777777778,0.7777777777777778,0.75,0.625,0.875,0.625,0.5,0.625,0.5,0.75,0.6805555555555556,0.1186667186849657,141,0.775,0.775,0.8333333333333333,0.6333333333333333,0.9,0.6333333333333333,0.5,0.6333333333333333,0.5,0.75,0.6933333333333334,0.12822506255278907,131,0.775,0.775,0.75,0.625,0.875,0.625,0.5,0.625,0.5,0.75,0.6799999999999999,0.1182159041753689,111,0.7750000000000001,0.7750000000000001,0.7333333333333334,0.6190476190476191,0.873015873015873,0.6190476190476191,0.4666666666666667,0.6190476190476191,0.5,0.75,0.6730158730158731,0.12313345634945183,131
8,0.001132631301879883,0.00012955474290499003,0.11715331077575683,0.0017515227813541606,auto,1,-1,10,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 10, 'weights': 'uniform'}",0.4444444444444444,0.8888888888888888,0.625,0.75,0.875,0.5,0.75,0.75,0.5,0.75,0.6833333333333333,0.14981985066846445,111,0.41666666666666663,0.9166666666666667,0.6333333333333333,0.8333333333333333,0.9,0.5,0.8333333333333333,0.75,0.5,0.8333333333333333,0.7116666666666667,0.17496825108827285,81,0.425,0.875,0.625,0.75,0.875,0.5,0.75,0.75,0.5,0.75,0.6799999999999999,0.15116216457830975,111,0.4155844155844156,0.8831168831168831,0.6190476190476191,0.7333333333333334,0.873015873015873,0.5,0.7333333333333334,0.75,0.5,0.7333333333333334,0.674076479076479,0.15166569875908523,121
9,0.0012159347534179688,0.00017906368615948137,0.1149294137954712,0.0029161737726383554,auto,1,-1,10,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 10, 'weights': 'distance'}",0.5555555555555556,0.8888888888888888,0.625,0.75,0.875,0.75,0.625,0.75,0.5,0.625,0.6944444444444444,0.12297746456210362,71,0.55,0.9166666666666667,0.6333333333333333,0.8333333333333333,0.9,0.8333333333333333,0.7857142857142857,0.75,0.5,0.6333333333333333,0.7335714285714285,0.1387319067486401,41,0.55,0.875,0.625,0.75,0.875,0.75,0.625,0.75,0.5,0.625,0.6925,0.12147530613256341,61,0.55,0.8831168831168831,0.6190476190476191,0.7333333333333334,0.873015873015873,0.7333333333333334,0.5636363636363637,0.75,0.5,0.6190476190476191,0.6824531024531024,0.12621853610739145,101
