id,dataset,classifier,reduction,accuracy,IC_Accuracy,precision,recall,f1,hidden_layer_sizes,activation,alpha,solver,learning_rate_init,max_iter,random_state
128,euclidian_px_all,mlpclassifier,FCBF,0.7245454545454546,"(0.6807567640171707, 0.7683341450737385)",0.665,0.61,0.623095238095238,"(45, 45, 45)",logistic,0.01,lbfgs,0.001,300,707878
129,euclidian_px_all,mlpclassifier,FCBF,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45, 45, 45)",logistic,0.0001,sgd,0.001,300,707878
130,euclidian_px_all,mlpclassifier,FCBF,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45, 45, 45)",logistic,0.001,sgd,0.001,300,707878
131,euclidian_px_all,mlpclassifier,FCBF,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45, 45, 45)",logistic,0.01,sgd,0.001,300,707878
132,euclidian_px_all,mlpclassifier,FCBF,0.7336363636363636,"(0.6441563175851779, 0.8231164096875494)",0.6883333333333332,0.5650000000000001,0.6091269841269842,"(45, 45, 45)",tanh,0.0001,lbfgs,0.001,300,707878
133,euclidian_px_all,mlpclassifier,FCBF,0.7063636363636364,"(0.6155286234724492, 0.7971986492548236)",0.7128571428571429,0.585,0.6016883116883116,"(45, 45, 45)",tanh,0.001,lbfgs,0.001,300,707878
134,euclidian_px_all,mlpclassifier,FCBF,0.6981818181818182,"(0.6383624077495613, 0.7580012286140752)",0.6595238095238095,0.5900000000000001,0.585974025974026,"(45, 45, 45)",tanh,0.01,lbfgs,0.001,300,707878
135,euclidian_px_all,mlpclassifier,FCBF,0.66,"(0.5898153454176558, 0.7301846545823443)",0.4583333333333333,0.3,0.345952380952381,"(45, 45, 45)",tanh,0.0001,sgd,0.001,300,707878
136,euclidian_px_all,mlpclassifier,FCBF,0.66,"(0.5898153454176558, 0.7301846545823443)",0.4583333333333333,0.3,0.345952380952381,"(45, 45, 45)",tanh,0.001,sgd,0.001,300,707878
137,euclidian_px_all,mlpclassifier,FCBF,0.66,"(0.5898153454176558, 0.7301846545823443)",0.4583333333333333,0.3,0.345952380952381,"(45, 45, 45)",tanh,0.01,sgd,0.001,300,707878
138,euclidian_px_all,mlpclassifier,FCBF,0.7427272727272728,"(0.69052010976602, 0.7949344356885256)",0.6916666666666667,0.635,0.6447619047619046,"(45, 45, 45)",relu,0.0001,lbfgs,0.001,300,707878
139,euclidian_px_all,mlpclassifier,FCBF,0.760909090909091,"(0.683598447612439, 0.8382197342057429)",0.6883333333333334,0.7150000000000001,0.6838888888888889,"(45, 45, 45)",relu,0.001,lbfgs,0.001,300,707878
140,euclidian_px_all,mlpclassifier,FCBF,0.7327272727272727,"(0.657877645048597, 0.8075769004059483)",0.675,0.5900000000000001,0.5932539682539683,"(45, 45, 45)",relu,0.01,lbfgs,0.001,300,707878
141,euclidian_px_all,mlpclassifier,FCBF,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45, 45, 45)",relu,0.0001,sgd,0.001,300,707878
142,euclidian_px_all,mlpclassifier,FCBF,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45, 45, 45)",relu,0.001,sgd,0.001,300,707878
143,euclidian_px_all,mlpclassifier,FCBF,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45, 45, 45)",relu,0.01,sgd,0.001,300,707878
