id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,param_probability,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0,0.00965583324432373,0.0021555348480714748,0.011868298053741455,0.006002176083472489,0.01,0,2,scale,linear,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear', 'probability': True}",0.6470588235294118,0.5882352941176471,0.6470588235294118,0.7058823529411765,0.6470588235294118,0.04159451654038516,608,0.7248677248677249,0.6007905138339921,0.6888888888888889,0.7351778656126482,0.6874312483008136,0.05289132922205199,590,0.6470588235294118,0.588235294117647,0.6470588235294117,0.7058823529411764,0.6470588235294117,0.04159451654038516,632,0.6136363636363635,0.575,0.6263736263736264,0.6964285714285714,0.6278596403596404,0.04387581829778186,612
1,0.013096928596496582,0.0019718678841394405,0.012261748313903809,0.003954397089263225,0.01,0,2,scale,poly,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly', 'probability': True}",0.5588235294117647,0.5294117647058824,0.5882352941176471,0.5588235294117647,0.5588235294117647,0.02079725827019258,718,0.6416666666666666,0.5449735449735449,0.6349206349206349,0.6416666666666666,0.6158068783068782,0.040988273051652015,761,0.5588235294117647,0.5294117647058824,0.5882352941176471,0.5588235294117647,0.5588235294117647,0.02079725827019258,718,0.48328267477203646,0.48484848484848486,0.5492424242424243,0.48328267477203646,0.5001640646587455,0.02834261373516699,721
2,0.01450955867767334,0.005803928797443937,0.008285045623779297,0.0017697288303625902,0.01,0,2,scale,rbf,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True}",0.7058823529411765,0.6176470588235294,0.6176470588235294,0.7058823529411765,0.661764705882353,0.04411764705882354,500,0.7351778656126482,0.6180555555555556,0.6416666666666666,0.7058823529411765,0.6751956101940118,0.04724596026033037,704,0.7058823529411764,0.6176470588235294,0.6176470588235294,0.7058823529411765,0.6617647058823529,0.04411764705882351,506,0.6964285714285714,0.6173160173160174,0.6007226738934056,0.7058823529411765,0.6550874038947928,0.04656023113636704,509
3,0.014052033424377441,0.004705134700544361,0.009340345859527588,0.0022103488756698105,0.01,0,2,scale,sigmoid,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid', 'probability': True}",0.5,0.4117647058823529,0.47058823529411764,0.5,0.47058823529411764,0.03602190798210557,862,0.25,0.4105263157894737,0.24242424242424243,0.25,0.288237639553429,0.0706711076913979,862,0.5,0.4117647058823529,0.47058823529411764,0.5,0.47058823529411764,0.03602190798210557,862,0.3333333333333333,0.4097222222222222,0.32,0.3333333333333333,0.3490972222222222,0.03542258937405569,799
4,0.009233355522155762,0.0014187203125544414,0.014333188533782959,0.0050620525415210615,0.01,0,2,auto,linear,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear', 'probability': True}",0.6470588235294118,0.5882352941176471,0.6470588235294118,0.7058823529411765,0.6470588235294118,0.04159451654038516,608,0.7248677248677249,0.6007905138339921,0.6888888888888889,0.7351778656126482,0.6874312483008136,0.05289132922205199,590,0.6470588235294118,0.588235294117647,0.6470588235294117,0.7058823529411764,0.6470588235294117,0.04159451654038516,632,0.6136363636363635,0.575,0.6263736263736264,0.6964285714285714,0.6278596403596404,0.04387581829778186,612
5,0.008362054824829102,0.0020132329382032232,0.011159777641296387,0.0024880394834758592,0.01,0,2,auto,poly,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly', 'probability': True}",0.5882352941176471,0.5882352941176471,0.6176470588235294,0.5588235294117647,0.5882352941176471,0.02079725827019258,693,0.6758620689655173,0.6007905138339921,0.7833333333333333,0.6416666666666666,0.6754131456998773,0.06773907746764261,682,0.5882352941176471,0.588235294117647,0.6176470588235294,0.5588235294117647,0.588235294117647,0.02079725827019258,693,0.5296442687747035,0.575,0.5521783181357649,0.48328267477203646,0.5350263154206262,0.03390596344915104,699
6,0.012724995613098145,0.006684146026649584,0.0100020170211792,0.004623475387309574,0.01,0,2,auto,rbf,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf', 'probability': True}",0.6764705882352942,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6544117647058824,0.012735667702712335,524,0.7451923076923077,0.6491228070175439,0.6888888888888889,0.6556776556776557,0.684720414819099,0.03802925697236461,644,0.6764705882352942,0.6470588235294118,0.6470588235294117,0.6470588235294117,0.6544117647058824,0.012735667702712368,518,0.652093023255814,0.6458333333333334,0.6263736263736264,0.6421052631578947,0.6416013115301671,0.009488445419909036,524
7,0.009096801280975342,0.0007207567030970794,0.007042229175567627,0.0009498049257413001,0.01,0,2,auto,sigmoid,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 'auto', 'kernel': 'sigmoid', 'probability': True}",0.23529411764705882,0.38235294117647056,0.4117647058823529,0.35294117647058826,0.34558823529411764,0.06698848219959043,892,0.21978021978021978,0.37857142857142856,0.4105263157894737,0.3508771929824561,0.33993878928089455,0.0725134646412973,820,0.23529411764705882,0.38235294117647056,0.4117647058823529,0.3529411764705882,0.34558823529411764,0.06698848219959043,892,0.22456140350877196,0.37750653879686136,0.4097222222222222,0.3506944444444444,0.340621152243075,0.0701905016820812,838
8,0.0110856294631958,0.004795843777350692,0.007202267646789551,0.0014711456624046935,0.01,0,2,1e-05,linear,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 1e-05, 'kernel': 'linear', 'probability': True}",0.6470588235294118,0.5882352941176471,0.6470588235294118,0.7058823529411765,0.6470588235294118,0.04159451654038516,608,0.7248677248677249,0.6007905138339921,0.6888888888888889,0.7351778656126482,0.6874312483008136,0.05289132922205199,590,0.6470588235294118,0.588235294117647,0.6470588235294117,0.7058823529411764,0.6470588235294117,0.04159451654038516,632,0.6136363636363635,0.575,0.6263736263736264,0.6964285714285714,0.6278596403596404,0.04387581829778186,612
9,0.009467899799346924,0.002914841088830601,0.009242594242095947,0.0033460214641407937,0.01,0,2,1e-05,poly,True,"{'C': 0.01, 'coef0': 0, 'degree': 2, 'gamma': 1e-05, 'kernel': 'poly', 'probability': True}",0.5882352941176471,0.5882352941176471,0.6176470588235294,0.5588235294117647,0.5882352941176471,0.02079725827019258,693,0.6758620689655173,0.6007905138339921,0.7833333333333333,0.6416666666666666,0.6754131456998773,0.06773907746764261,682,0.5882352941176471,0.588235294117647,0.6176470588235294,0.5588235294117647,0.588235294117647,0.02079725827019258,693,0.5296442687747035,0.575,0.5521783181357649,0.48328267477203646,0.5350263154206262,0.03390596344915104,699
