id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0,0.003077125549316406,0.002636348596593299,0.009639835357666016,0.0034261759011118987,{},0.7142857142857143,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.7692307692307693,0.7692307692307693,0.5384615384615384,0.7692307692307693,0.706043956043956,0.12101016872424288,1,0.7142857142857143,0.8888888888888888,0.7916666666666667,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.7738095238095238,0.7738095238095238,0.5357142857142857,0.7738095238095238,0.7109126984126984,0.1266925285389945,1,0.7142857142857143,0.8571428571428572,0.7857142857142857,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.7738095238095238,0.7738095238095238,0.5357142857142857,0.7738095238095238,0.7071428571428572,0.12212684384030632,1,0.7142857142857143,0.8541666666666667,0.7846153846153845,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.7692307692307692,0.7692307692307692,0.5357142857142857,0.7692307692307692,0.7053617216117216,0.12095199554667886,1
