id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_jobs,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0,0.0019181013107299806,0.0012523300092067624,0.14915721416473388,0.014442994298911533,auto,1,-1,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 1, 'weights': 'uniform'}",0.5555555555555556,0.5555555555555556,0.625,0.25,0.625,0.5,0.625,0.625,0.75,0.75,0.586111111111111,0.13491538271756545,1,0.5357142857142857,0.5833333333333333,0.7857142857142857,0.16666666666666666,0.7857142857142857,0.5,0.6333333333333333,0.6333333333333333,0.8333333333333333,0.8333333333333333,0.629047619047619,0.193349752997326,1,0.525,0.575,0.625,0.25,0.625,0.5,0.625,0.625,0.75,0.75,0.585,0.13564659966250536,1,0.5,0.55,0.5636363636363637,0.2,0.5636363636363637,0.4666666666666667,0.6190476190476191,0.6190476190476191,0.7333333333333334,0.7333333333333334,0.5548701298701298,0.14451177572636906,1
1,0.0014890670776367188,6.06758374126568e-05,0.1251288414001465,0.007312204433127157,auto,1,-1,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 1, 'weights': 'distance'}",0.5555555555555556,0.5555555555555556,0.625,0.25,0.625,0.5,0.625,0.625,0.75,0.75,0.586111111111111,0.13491538271756545,1,0.5357142857142857,0.5833333333333333,0.7857142857142857,0.16666666666666666,0.7857142857142857,0.5,0.6333333333333333,0.6333333333333333,0.8333333333333333,0.8333333333333333,0.629047619047619,0.193349752997326,1,0.525,0.575,0.625,0.25,0.625,0.5,0.625,0.625,0.75,0.75,0.585,0.13564659966250536,1,0.5,0.55,0.5636363636363637,0.2,0.5636363636363637,0.4666666666666667,0.6190476190476191,0.6190476190476191,0.7333333333333334,0.7333333333333334,0.5548701298701298,0.14451177572636906,1
2,0.0010694503784179688,0.00015290425703645686,0.11690247058868408,0.003114430512098056,auto,1,-1,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 2, 'weights': 'uniform'}",0.5555555555555556,0.5555555555555556,0.5,0.5,0.5,0.625,0.5,0.5,0.5,0.5,0.523611111111111,0.04027777777777778,71,0.2777777777777778,0.5833333333333333,0.25,0.25,0.25,0.7857142857142857,0.25,0.25,0.25,0.25,0.3396825396825397,0.17844969395564872,81,0.5,0.575,0.5,0.5,0.5,0.625,0.5,0.5,0.5,0.5,0.52,0.04153311931459037,71,0.35714285714285715,0.55,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5636363636363637,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3804112554112554,0.08853672467597287,71
3,0.0011122941970825196,0.00023397850915845558,0.11707243919372559,0.00304230259244982,auto,1,-1,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 2, 'weights': 'distance'}",0.5555555555555556,0.5555555555555556,0.625,0.25,0.625,0.5,0.625,0.625,0.75,0.75,0.586111111111111,0.13491538271756545,1,0.5357142857142857,0.5833333333333333,0.7857142857142857,0.16666666666666666,0.7857142857142857,0.5,0.6333333333333333,0.6333333333333333,0.8333333333333333,0.8333333333333333,0.629047619047619,0.193349752997326,1,0.525,0.575,0.625,0.25,0.625,0.5,0.625,0.625,0.75,0.75,0.585,0.13564659966250536,1,0.5,0.55,0.5636363636363637,0.2,0.5636363636363637,0.4666666666666667,0.6190476190476191,0.6190476190476191,0.7333333333333334,0.7333333333333334,0.5548701298701298,0.14451177572636906,1
4,0.0010676622390747071,0.00014844823960197506,0.1154017448425293,0.0014144092815533056,auto,1,-1,3,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 3, 'weights': 'uniform'}",0.3333333333333333,0.5555555555555556,0.625,0.625,0.75,0.625,0.625,0.375,0.375,0.75,0.5638888888888889,0.14449785337377724,31,0.21428571428571427,0.5833333333333333,0.7857142857142857,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.6333333333333333,0.3666666666666667,0.21428571428571427,0.8333333333333333,0.5730952380952381,0.2217536016932883,31,0.3,0.575,0.625,0.625,0.75,0.625,0.625,0.375,0.375,0.75,0.5625,0.15010413052278074,31,0.25,0.55,0.5636363636363637,0.6190476190476191,0.7333333333333334,0.6190476190476191,0.6190476190476191,0.3650793650793651,0.2727272727272727,0.7333333333333334,0.5325252525252525,0.16725221440672342,31
5,0.0011238574981689454,0.0001397398851744779,0.1151360034942627,0.0010201229159129493,auto,1,-1,3,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 3, 'weights': 'distance'}",0.3333333333333333,0.5555555555555556,0.625,0.625,0.75,0.625,0.625,0.375,0.375,0.75,0.5638888888888889,0.14449785337377724,31,0.21428571428571427,0.5833333333333333,0.7857142857142857,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.6333333333333333,0.3666666666666667,0.21428571428571427,0.8333333333333333,0.5730952380952381,0.2217536016932883,31,0.3,0.575,0.625,0.625,0.75,0.625,0.625,0.375,0.375,0.75,0.5625,0.15010413052278074,31,0.25,0.55,0.5636363636363637,0.6190476190476191,0.7333333333333334,0.6190476190476191,0.6190476190476191,0.3650793650793651,0.2727272727272727,0.7333333333333334,0.5325252525252525,0.16725221440672342,31
6,0.001138162612915039,0.00033850739717176346,0.11668305397033692,0.0034789952625854303,auto,1,-1,5,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 5, 'weights': 'uniform'}",0.6666666666666666,0.5555555555555556,0.5,0.5,0.5,0.75,0.875,0.375,0.375,0.5,0.5597222222222222,0.15151625630910343,51,0.8125,0.5833333333333333,0.25,0.25,0.25,0.8333333333333333,0.9,0.3666666666666667,0.21428571428571427,0.5,0.4960119047619047,0.2573836023056396,51,0.625,0.575,0.5,0.5,0.5,0.75,0.875,0.375,0.375,0.5,0.5575,0.1491852874783569,51,0.5846153846153846,0.55,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7333333333333334,0.873015873015873,0.3650793650793651,0.2727272727272727,0.4666666666666667,0.4845437895437895,0.18845610088214082,51
7,0.0013844966888427734,0.00044396186026528033,0.11861419677734375,0.002768729265294663,auto,1,-1,5,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 5, 'weights': 'distance'}",0.6666666666666666,0.5555555555555556,0.5,0.5,0.5,0.75,0.875,0.375,0.375,0.5,0.5597222222222222,0.15151625630910343,51,0.8125,0.5833333333333333,0.25,0.25,0.25,0.8333333333333333,0.9,0.3666666666666667,0.21428571428571427,0.5,0.4960119047619047,0.2573836023056396,51,0.625,0.575,0.5,0.5,0.5,0.75,0.875,0.375,0.375,0.5,0.5575,0.1491852874783569,51,0.5846153846153846,0.55,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7333333333333334,0.873015873015873,0.3650793650793651,0.2727272727272727,0.4666666666666667,0.4845437895437895,0.18845610088214082,51
8,0.0010138273239135743,0.0001893468675145906,0.11839194297790527,0.002472032532465214,auto,1,-1,10,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 10, 'weights': 'uniform'}",0.5555555555555556,0.3333333333333333,0.5,0.5,0.5,0.5,0.625,0.375,0.5,0.5,0.48888888888888893,0.07802539947326745,191,0.2777777777777778,0.1875,0.25,0.25,0.25,0.25,0.7857142857142857,0.21428571428571427,0.25,0.25,0.2965277777777778,0.1647102971921725,141,0.5,0.375,0.5,0.5,0.5,0.5,0.625,0.375,0.5,0.5,0.4875,0.06731456008918131,191,0.35714285714285715,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5636363636363637,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.34435064935064935,0.07937890506625211,141
9,0.0010119438171386718,0.0001472052454765771,0.11663153171539306,0.0025653454834646213,auto,1,-1,10,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_jobs': -1, 'n_neighbors': 10, 'weights': 'distance'}",0.4444444444444444,0.3333333333333333,0.625,0.5,0.5,0.5,0.625,0.375,0.5,0.5,0.49027777777777776,0.08763217530192975,181,0.25,0.1875,0.7857142857142857,0.25,0.25,0.25,0.7857142857142857,0.21428571428571427,0.25,0.25,0.34732142857142856,0.22010151009227075,71,0.4,0.375,0.625,0.5,0.5,0.5,0.625,0.375,0.5,0.5,0.49000000000000005,0.08455767262643882,181,0.3076923076923077,0.25,0.5636363636363637,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5636363636363637,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.3624358974358975,0.10434767864338536,81
