id,dataset,classifier,reduction,accuracy,IC_Accuracy,precision,recall,f1,hidden_layer_sizes,activation,alpha,solver,learning_rate_init,max_iter,random_state
61,euclidian_px_all,mlpclassifier,mRMR,0.7527272727272727,"(0.6780913758402369, 0.8273631696143084)",0.6450000000000001,0.78,0.6883044733044733,"(100,)",tanh,0.001,lbfgs,0.001,300,707878
62,euclidian_px_all,mlpclassifier,mRMR,0.7418181818181818,"(0.6709009604661187, 0.812735403170245)",0.6833333333333333,0.725,0.6618614718614719,"(100,)",tanh,0.01,lbfgs,0.001,300,707878
63,euclidian_px_all,mlpclassifier,mRMR,0.6318181818181817,"(0.552990909090909, 0.7106454545454545)",0.514920634920635,0.6900000000000001,0.5798212898212898,"(100,)",tanh,0.0001,sgd,0.001,300,707878
64,euclidian_px_all,mlpclassifier,mRMR,0.6318181818181817,"(0.552990909090909, 0.7106454545454545)",0.514920634920635,0.6900000000000001,0.5798212898212898,"(100,)",tanh,0.001,sgd,0.001,300,707878
65,euclidian_px_all,mlpclassifier,mRMR,0.6318181818181817,"(0.552990909090909, 0.7106454545454545)",0.514920634920635,0.6900000000000001,0.5798212898212898,"(100,)",tanh,0.01,sgd,0.001,300,707878
66,euclidian_px_all,mlpclassifier,mRMR,0.759090909090909,"(0.6464071018548063, 0.8717747163270118)",0.6616666666666666,0.725,0.6857503607503608,"(100,)",relu,0.0001,lbfgs,0.001,300,707878
67,euclidian_px_all,mlpclassifier,mRMR,0.7318181818181818,"(0.6146375269822892, 0.8489988366540744)",0.6483333333333333,0.675,0.6455916305916307,"(100,)",relu,0.001,lbfgs,0.001,300,707878
68,euclidian_px_all,mlpclassifier,mRMR,0.6854545454545455,"(0.5710760253072977, 0.7998330656017933)",0.5750000000000001,0.615,0.5843650793650793,"(100,)",relu,0.01,lbfgs,0.001,300,707878
69,euclidian_px_all,mlpclassifier,mRMR,0.42181818181818176,"(0.34052893688289676, 0.5031074267534668)",0.24333333333333335,0.29,0.255,"(100,)",relu,0.0001,sgd,0.001,300,707878
70,euclidian_px_all,mlpclassifier,mRMR,0.42181818181818176,"(0.34052893688289676, 0.5031074267534668)",0.24333333333333335,0.29,0.255,"(100,)",relu,0.001,sgd,0.001,300,707878
71,euclidian_px_all,mlpclassifier,mRMR,0.42181818181818176,"(0.34052893688289676, 0.5031074267534668)",0.24333333333333335,0.29,0.255,"(100,)",relu,0.01,sgd,0.001,300,707878
72,euclidian_px_all,mlpclassifier,mRMR,0.6963636363636364,"(0.6075079968071528, 0.78521927592012)",0.5866666666666667,0.71,0.6288311688311687,"(100, 100, 100)",identity,0.0001,lbfgs,0.001,300,707878
73,euclidian_px_all,mlpclassifier,mRMR,0.76,"(0.6798750839713698, 0.8401249160286303)",0.6719047619047619,0.75,0.6876479076479076,"(100, 100, 100)",identity,0.001,lbfgs,0.001,300,707878
74,euclidian_px_all,mlpclassifier,mRMR,0.7327272727272727,"(0.6312336960710165, 0.8342208493835288)",0.6333333333333333,0.74,0.6704761904761904,"(100, 100, 100)",identity,0.01,lbfgs,0.001,300,707878
75,euclidian_px_all,mlpclassifier,mRMR,0.7418181818181818,"(0.6778685421278057, 0.805767821508558)",0.6533333333333333,0.74,0.6799999999999999,"(100, 100, 100)",identity,0.0001,sgd,0.001,300,707878
76,euclidian_px_all,mlpclassifier,mRMR,0.7418181818181818,"(0.6778685421278057, 0.805767821508558)",0.6533333333333333,0.74,0.6799999999999999,"(100, 100, 100)",identity,0.001,sgd,0.001,300,707878
77,euclidian_px_all,mlpclassifier,mRMR,0.7418181818181818,"(0.6778685421278057, 0.805767821508558)",0.6533333333333333,0.74,0.6799999999999999,"(100, 100, 100)",identity,0.01,sgd,0.001,300,707878
78,euclidian_px_all,mlpclassifier,mRMR,0.7336363636363636,"(0.6342076435557978, 0.8330650837169294)",0.6733333333333333,0.725,0.6602741702741702,"(100, 100, 100)",logistic,0.0001,lbfgs,0.001,300,707878
79,euclidian_px_all,mlpclassifier,mRMR,0.7509090909090909,"(0.6509078737925308, 0.8509103080256509)",0.6692857142857143,0.775,0.694062049062049,"(100, 100, 100)",logistic,0.001,lbfgs,0.001,300,707878
80,euclidian_px_all,mlpclassifier,mRMR,0.7245454545454546,"(0.6432070948556698, 0.8058838142352394)",0.6559523809523811,0.65,0.6382756132756132,"(100, 100, 100)",logistic,0.01,lbfgs,0.001,300,707878
81,euclidian_px_all,mlpclassifier,mRMR,0.38545454545454544,"(0.34441876844178104, 0.42649032246730983)",0.33090909090909093,0.9,0.4838095238095238,"(100, 100, 100)",logistic,0.0001,sgd,0.001,300,707878
82,euclidian_px_all,mlpclassifier,mRMR,0.38545454545454544,"(0.34441876844178104, 0.42649032246730983)",0.33090909090909093,0.9,0.4838095238095238,"(100, 100, 100)",logistic,0.001,sgd,0.001,300,707878
83,euclidian_px_all,mlpclassifier,mRMR,0.38545454545454544,"(0.34441876844178104, 0.42649032246730983)",0.33090909090909093,0.9,0.4838095238095238,"(100, 100, 100)",logistic,0.01,sgd,0.001,300,707878
84,euclidian_px_all,mlpclassifier,mRMR,0.7345454545454546,"(0.6186732207761961, 0.8504176883147131)",0.6266666666666667,0.65,0.6277344877344879,"(100, 100, 100)",tanh,0.0001,lbfgs,0.001,300,707878
85,euclidian_px_all,mlpclassifier,mRMR,0.7145454545454545,"(0.623186937167376, 0.8059039719235329)",0.5871428571428571,0.725,0.636969696969697,"(100, 100, 100)",tanh,0.001,lbfgs,0.001,300,707878
86,euclidian_px_all,mlpclassifier,mRMR,0.7518181818181818,"(0.6448323625833161, 0.8588040010530475)",0.6449999999999999,0.8,0.7041630591630591,"(100, 100, 100)",tanh,0.01,lbfgs,0.001,300,707878
87,euclidian_px_all,mlpclassifier,mRMR,0.6045454545454545,"(0.5470938946402858, 0.6619970144506232)",0.14047619047619048,0.25,0.17939393939393938,"(100, 100, 100)",tanh,0.0001,sgd,0.001,300,707878
88,euclidian_px_all,mlpclassifier,mRMR,0.6045454545454545,"(0.5470938946402858, 0.6619970144506232)",0.14047619047619048,0.25,0.17939393939393938,"(100, 100, 100)",tanh,0.001,sgd,0.001,300,707878
89,euclidian_px_all,mlpclassifier,mRMR,0.6045454545454545,"(0.5470938946402858, 0.6619970144506232)",0.14047619047619048,0.25,0.17939393939393938,"(100, 100, 100)",tanh,0.01,sgd,0.001,300,707878
90,euclidian_px_all,mlpclassifier,mRMR,0.7418181818181818,"(0.6709009604661187, 0.812735403170245)",0.6275,0.775,0.6846214896214896,"(100, 100, 100)",relu,0.0001,lbfgs,0.001,300,707878
91,euclidian_px_all,mlpclassifier,mRMR,0.77,"(0.7221112981457082, 0.8178887018542919)",0.6933333333333332,0.76,0.7021428571428572,"(100, 100, 100)",relu,0.001,lbfgs,0.001,300,707878
92,euclidian_px_all,mlpclassifier,mRMR,0.7509090909090909,"(0.6780958772322423, 0.8237223045859394)",0.6816666666666668,0.6900000000000001,0.6643650793650793,"(100, 100, 100)",relu,0.01,lbfgs,0.001,300,707878
93,euclidian_px_all,mlpclassifier,mRMR,0.42181818181818187,"(0.36026451629903533, 0.4833718473373284)",0.3940404040404041,0.975,0.5597069597069597,"(100, 100, 100)",relu,0.0001,sgd,0.001,300,707878
94,euclidian_px_all,mlpclassifier,mRMR,0.42181818181818187,"(0.36026451629903533, 0.4833718473373284)",0.3940404040404041,0.975,0.5597069597069597,"(100, 100, 100)",relu,0.001,sgd,0.001,300,707878
95,euclidian_px_all,mlpclassifier,mRMR,0.42181818181818187,"(0.36026451629903533, 0.4833718473373284)",0.3940404040404041,0.975,0.5597069597069597,"(100, 100, 100)",relu,0.01,sgd,0.001,300,707878
96,euclidian_px_all,mlpclassifier,mRMR,0.759090909090909,"(0.6550800987023444, 0.8631017194794737)",0.655,0.73,0.6823304473304473,"(45,)",identity,0.0001,lbfgs,0.001,300,707878
97,euclidian_px_all,mlpclassifier,mRMR,0.7145454545454546,"(0.6284833674818, 0.8006075416091092)",0.6100000000000001,0.7150000000000001,0.6415873015873015,"(45,)",identity,0.001,lbfgs,0.001,300,707878
98,euclidian_px_all,mlpclassifier,mRMR,0.6963636363636364,"(0.6075079968071528, 0.78521927592012)",0.6228571428571429,0.6599999999999999,0.608989898989899,"(45,)",identity,0.01,lbfgs,0.001,300,707878
99,euclidian_px_all,mlpclassifier,mRMR,0.5772727272727273,"(0.47326191688416264, 0.6812835376612919)",0.32999999999999996,0.33999999999999997,0.3285714285714286,"(45,)",identity,0.0001,sgd,0.001,300,707878
100,euclidian_px_all,mlpclassifier,mRMR,0.5772727272727273,"(0.47326191688416264, 0.6812835376612919)",0.32999999999999996,0.33999999999999997,0.3285714285714286,"(45,)",identity,0.001,sgd,0.001,300,707878
101,euclidian_px_all,mlpclassifier,mRMR,0.5772727272727273,"(0.47326191688416264, 0.6812835376612919)",0.32999999999999996,0.33999999999999997,0.3285714285714286,"(45,)",identity,0.01,sgd,0.001,300,707878
102,euclidian_px_all,mlpclassifier,mRMR,0.7254545454545455,"(0.6454117667268784, 0.8054973241822125)",0.6333333333333332,0.73,0.6662193362193362,"(45,)",logistic,0.0001,lbfgs,0.001,300,707878
103,euclidian_px_all,mlpclassifier,mRMR,0.7072727272727273,"(0.6174912639647648, 0.7970541905806897)",0.5577777777777777,0.6799999999999999,0.5964879564879564,"(45,)",logistic,0.001,lbfgs,0.001,300,707878
104,euclidian_px_all,mlpclassifier,mRMR,0.7163636363636364,"(0.6461388265451001, 0.7865884461821727)",0.5964285714285715,0.75,0.6465873015873015,"(45,)",logistic,0.01,lbfgs,0.001,300,707878
105,euclidian_px_all,mlpclassifier,mRMR,0.39454545454545453,"(0.33322121086638484, 0.4558696982245242)",0.39090909090909093,0.96,0.5438095238095239,"(45,)",logistic,0.0001,sgd,0.001,300,707878
106,euclidian_px_all,mlpclassifier,mRMR,0.39454545454545453,"(0.33322121086638484, 0.4558696982245242)",0.39090909090909093,0.96,0.5438095238095239,"(45,)",logistic,0.001,sgd,0.001,300,707878
107,euclidian_px_all,mlpclassifier,mRMR,0.39454545454545453,"(0.33322121086638484, 0.4558696982245242)",0.39090909090909093,0.96,0.5438095238095239,"(45,)",logistic,0.01,sgd,0.001,300,707878
108,euclidian_px_all,mlpclassifier,mRMR,0.6963636363636363,"(0.5884094416694693, 0.8043178310578033)",0.6033333333333333,0.655,0.6024098124098124,"(45,)",tanh,0.0001,lbfgs,0.001,300,707878
109,euclidian_px_all,mlpclassifier,mRMR,0.7536363636363637,"(0.6622649899070052, 0.8450077373657221)",0.6787301587301587,0.8,0.7050449550449551,"(45,)",tanh,0.001,lbfgs,0.001,300,707878
110,euclidian_px_all,mlpclassifier,mRMR,0.7245454545454545,"(0.6323753916586257, 0.8167155174322833)",0.6104761904761904,0.75,0.656969696969697,"(45,)",tanh,0.01,lbfgs,0.001,300,707878
111,euclidian_px_all,mlpclassifier,mRMR,0.6145454545454545,"(0.5236509768835993, 0.7054399322073097)",0.39166666666666666,0.265,0.3059523809523809,"(45,)",tanh,0.0001,sgd,0.001,300,707878
112,euclidian_px_all,mlpclassifier,mRMR,0.6145454545454545,"(0.5236509768835993, 0.7054399322073097)",0.39166666666666666,0.265,0.3059523809523809,"(45,)",tanh,0.001,sgd,0.001,300,707878
113,euclidian_px_all,mlpclassifier,mRMR,0.6145454545454545,"(0.5236509768835993, 0.7054399322073097)",0.39166666666666666,0.265,0.3059523809523809,"(45,)",tanh,0.01,sgd,0.001,300,707878
114,euclidian_px_all,mlpclassifier,mRMR,0.760909090909091,"(0.672273165334416, 0.849545016483766)",0.6776190476190476,0.75,0.6989898989898989,"(45,)",relu,0.0001,lbfgs,0.001,300,707878
115,euclidian_px_all,mlpclassifier,mRMR,0.76,"(0.6638798160015243, 0.8561201839984757)",0.6702380952380953,0.75,0.6894733044733045,"(45,)",relu,0.001,lbfgs,0.001,300,707878
116,euclidian_px_all,mlpclassifier,mRMR,0.8081818181818182,"(0.7373143040072032, 0.8790493323564332)",0.755,0.775,0.7465440115440115,"(45,)",relu,0.01,lbfgs,0.001,300,707878
117,euclidian_px_all,mlpclassifier,mRMR,0.6236363636363635,"(0.5664347813892766, 0.6808379458834505)",0.35,0.095,0.14666666666666667,"(45,)",relu,0.0001,sgd,0.001,300,707878
118,euclidian_px_all,mlpclassifier,mRMR,0.6236363636363635,"(0.5664347813892766, 0.6808379458834505)",0.35,0.095,0.14666666666666667,"(45,)",relu,0.001,sgd,0.001,300,707878
119,euclidian_px_all,mlpclassifier,mRMR,0.6236363636363635,"(0.5664347813892766, 0.6808379458834505)",0.35,0.095,0.14666666666666667,"(45,)",relu,0.01,sgd,0.001,300,707878
120,euclidian_px_all,mlpclassifier,mRMR,0.7436363636363637,"(0.64356, 0.8437127272727273)",0.6471428571428571,0.74,0.6827272727272726,"(45, 45, 45)",identity,0.0001,lbfgs,0.001,300,707878
121,euclidian_px_all,mlpclassifier,mRMR,0.7509090909090909,"(0.6557221823710739, 0.8460959994471078)",0.687142857142857,0.73,0.6726984126984127,"(45, 45, 45)",identity,0.001,lbfgs,0.001,300,707878
122,euclidian_px_all,mlpclassifier,mRMR,0.7145454545454546,"(0.6088786844574726, 0.8202122246334366)",0.6133333333333334,0.665,0.6204761904761905,"(45, 45, 45)",identity,0.01,lbfgs,0.001,300,707878
123,euclidian_px_all,mlpclassifier,mRMR,0.7063636363636363,"(0.6393396399454297, 0.7733876327818429)",0.6227777777777779,0.6849999999999999,0.6369352869352869,"(45, 45, 45)",identity,0.0001,sgd,0.001,300,707878
124,euclidian_px_all,mlpclassifier,mRMR,0.7063636363636363,"(0.6393396399454297, 0.7733876327818429)",0.6227777777777779,0.6849999999999999,0.6369352869352869,"(45, 45, 45)",identity,0.001,sgd,0.001,300,707878
125,euclidian_px_all,mlpclassifier,mRMR,0.7063636363636363,"(0.6393396399454297, 0.7733876327818429)",0.6227777777777779,0.6849999999999999,0.6369352869352869,"(45, 45, 45)",identity,0.01,sgd,0.001,300,707878
126,euclidian_px_all,mlpclassifier,mRMR,0.7354545454545456,"(0.6651194269441757, 0.8057896639649155)",0.6616666666666666,0.735,0.67497113997114,"(45, 45, 45)",logistic,0.0001,lbfgs,0.001,300,707878
127,euclidian_px_all,mlpclassifier,mRMR,0.7263636363636363,"(0.6210420342533647, 0.831685238473908)",0.6188095238095238,0.7,0.6395887445887446,"(45, 45, 45)",logistic,0.001,lbfgs,0.001,300,707878
128,euclidian_px_all,mlpclassifier,mRMR,0.7245454545454545,"(0.6138471981741983, 0.8352437109167107)",0.5771428571428572,0.8,0.6563347763347763,"(45, 45, 45)",logistic,0.01,lbfgs,0.001,300,707878
129,euclidian_px_all,mlpclassifier,mRMR,0.569090909090909,"(0.48890737507504806, 0.6492744431067698)",0.07272727272727272,0.2,0.10666666666666666,"(45, 45, 45)",logistic,0.0001,sgd,0.001,300,707878
