id,dataset,classifier,reduction,accuracy,IC_Accuracy,precision,recall,f1,hidden_layer_sizes,activation,alpha,solver,learning_rate_init,max_iter,random_state
18,euclidian_px_all,mlpclassifier,PCA,0.6872727272727273,"(0.5978373247385725, 0.776708129806882)",0.5816666666666667,0.5349999999999999,0.5406349206349206,"(50,)",relu,0.0001,lbfgs,0.001,300,707878
19,euclidian_px_all,mlpclassifier,PCA,0.6781818181818182,"(0.583589090909091, 0.7727745454545455)",0.5716666666666667,0.51,0.525079365079365,"(50,)",relu,0.001,lbfgs,0.001,300,707878
20,euclidian_px_all,mlpclassifier,PCA,0.6872727272727273,"(0.5978373247385725, 0.776708129806882)",0.5816666666666667,0.485,0.5139682539682539,"(50,)",relu,0.01,lbfgs,0.001,300,707878
21,euclidian_px_all,mlpclassifier,PCA,0.6690909090909091,"(0.5855216582311807, 0.7526601599506374)",0.5666666666666667,0.42000000000000004,0.44619047619047614,"(50,)",relu,0.0001,sgd,0.001,300,707878
22,euclidian_px_all,mlpclassifier,PCA,0.6690909090909091,"(0.5855216582311807, 0.7526601599506374)",0.5666666666666667,0.42000000000000004,0.44619047619047614,"(50,)",relu,0.001,sgd,0.001,300,707878
23,euclidian_px_all,mlpclassifier,PCA,0.6690909090909091,"(0.5855216582311807, 0.7526601599506374)",0.5666666666666667,0.42000000000000004,0.44619047619047614,"(50,)",relu,0.01,sgd,0.001,300,707878
24,euclidian_px_all,mlpclassifier,PCA,0.6963636363636364,"(0.6320476880310699, 0.7606795846962029)",0.5783333333333334,0.63,0.5935714285714285,"(50, 50, 50)",identity,0.0001,lbfgs,0.001,300,707878
25,euclidian_px_all,mlpclassifier,PCA,0.6963636363636364,"(0.6320476880310699, 0.7606795846962029)",0.5783333333333334,0.63,0.5935714285714285,"(50, 50, 50)",identity,0.001,lbfgs,0.001,300,707878
26,euclidian_px_all,mlpclassifier,PCA,0.7054545454545454,"(0.6232457096703565, 0.7876633812387344)",0.5933333333333334,0.6,0.5866233766233766,"(50, 50, 50)",identity,0.01,lbfgs,0.001,300,707878
27,euclidian_px_all,mlpclassifier,PCA,0.7054545454545454,"(0.6291748180479589, 0.781734272861132)",0.6095238095238095,0.61,0.5922438672438671,"(50, 50, 50)",identity,0.0001,sgd,0.001,300,707878
28,euclidian_px_all,mlpclassifier,PCA,0.7054545454545454,"(0.6291748180479589, 0.781734272861132)",0.6095238095238095,0.61,0.5922438672438671,"(50, 50, 50)",identity,0.001,sgd,0.001,300,707878
29,euclidian_px_all,mlpclassifier,PCA,0.7054545454545454,"(0.6291748180479589, 0.781734272861132)",0.6095238095238095,0.61,0.5922438672438671,"(50, 50, 50)",identity,0.01,sgd,0.001,300,707878
30,euclidian_px_all,mlpclassifier,PCA,0.650909090909091,"(0.6209993856929625, 0.6808187961252194)",0.425,0.335,0.3433333333333333,"(50, 50, 50)",logistic,0.0001,lbfgs,0.001,300,707878
31,euclidian_px_all,mlpclassifier,PCA,0.6872727272727273,"(0.6090467757546467, 0.7654986787908078)",0.61,0.53,0.5312698412698412,"(50, 50, 50)",logistic,0.001,lbfgs,0.001,300,707878
32,euclidian_px_all,mlpclassifier,PCA,0.7145454545454546,"(0.6401997008387709, 0.7888912082521383)",0.5733333333333334,0.5599999999999999,0.5559523809523809,"(50, 50, 50)",logistic,0.01,lbfgs,0.001,300,707878
33,euclidian_px_all,mlpclassifier,PCA,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(50, 50, 50)",logistic,0.0001,sgd,0.001,300,707878
34,euclidian_px_all,mlpclassifier,PCA,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(50, 50, 50)",logistic,0.001,sgd,0.001,300,707878
35,euclidian_px_all,mlpclassifier,PCA,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(50, 50, 50)",logistic,0.01,sgd,0.001,300,707878
36,euclidian_px_all,mlpclassifier,PCA,0.7072727272727273,"(0.6174912639647648, 0.7970541905806897)",0.6123809523809524,0.63,0.6017893217893218,"(50, 50, 50)",tanh,0.0001,lbfgs,0.001,300,707878
37,euclidian_px_all,mlpclassifier,PCA,0.7072727272727273,"(0.6174912639647648, 0.7970541905806897)",0.6123809523809524,0.63,0.6017893217893218,"(50, 50, 50)",tanh,0.001,lbfgs,0.001,300,707878
38,euclidian_px_all,mlpclassifier,PCA,0.7163636363636363,"(0.6182310563868898, 0.8144962163403828)",0.6373809523809524,0.63,0.6125036075036074,"(50, 50, 50)",tanh,0.01,lbfgs,0.001,300,707878
39,euclidian_px_all,mlpclassifier,PCA,0.679090909090909,"(0.6095890630128049, 0.748592755169013)",0.6107142857142858,0.5349999999999999,0.5367099567099567,"(50, 50, 50)",tanh,0.0001,sgd,0.001,300,707878
40,euclidian_px_all,mlpclassifier,PCA,0.679090909090909,"(0.6095890630128049, 0.748592755169013)",0.6107142857142858,0.5349999999999999,0.5367099567099567,"(50, 50, 50)",tanh,0.001,sgd,0.001,300,707878
41,euclidian_px_all,mlpclassifier,PCA,0.679090909090909,"(0.6095890630128049, 0.748592755169013)",0.6107142857142858,0.5349999999999999,0.5367099567099567,"(50, 50, 50)",tanh,0.01,sgd,0.001,300,707878
42,euclidian_px_all,mlpclassifier,PCA,0.6781818181818181,"(0.5787460101413483, 0.7776176262222879)",0.5683333333333332,0.41,0.45666666666666667,"(50, 50, 50)",relu,0.0001,lbfgs,0.001,300,707878
43,euclidian_px_all,mlpclassifier,PCA,0.6690909090909091,"(0.5700812767687861, 0.7681005414130321)",0.5583333333333333,0.41,0.45,"(50, 50, 50)",relu,0.001,lbfgs,0.001,300,707878
44,euclidian_px_all,mlpclassifier,PCA,0.6790909090909092,"(0.6167145454545455, 0.7414672727272729)",0.6111904761904763,0.5349999999999999,0.5466089466089465,"(50, 50, 50)",relu,0.01,lbfgs,0.001,300,707878
45,euclidian_px_all,mlpclassifier,PCA,0.6518181818181817,"(0.5387680440491954, 0.764868319587168)",0.5999999999999999,0.39,0.44301587301587303,"(50, 50, 50)",relu,0.0001,sgd,0.001,300,707878
46,euclidian_px_all,mlpclassifier,PCA,0.6518181818181817,"(0.5387680440491954, 0.764868319587168)",0.5999999999999999,0.39,0.44301587301587303,"(50, 50, 50)",relu,0.001,sgd,0.001,300,707878
47,euclidian_px_all,mlpclassifier,PCA,0.6518181818181817,"(0.5387680440491954, 0.764868319587168)",0.5999999999999999,0.39,0.44301587301587303,"(50, 50, 50)",relu,0.01,sgd,0.001,300,707878
48,euclidian_px_all,mlpclassifier,PCA,0.6963636363636364,"(0.602368846355039, 0.7903584263722339)",0.5633333333333332,0.6,0.5766233766233766,"(100,)",identity,0.0001,lbfgs,0.001,300,707878
49,euclidian_px_all,mlpclassifier,PCA,0.6963636363636364,"(0.602368846355039, 0.7903584263722339)",0.5633333333333332,0.6,0.5766233766233766,"(100,)",identity,0.001,lbfgs,0.001,300,707878
50,euclidian_px_all,mlpclassifier,PCA,0.7063636363636364,"(0.6265412846605892, 0.7861859880666836)",0.59,0.605,0.5903174603174601,"(100,)",identity,0.01,lbfgs,0.001,300,707878
51,euclidian_px_all,mlpclassifier,PCA,0.7154545454545456,"(0.6317252135481723, 0.7991838773609188)",0.6095238095238095,0.6849999999999999,0.6341486291486291,"(100,)",identity,0.0001,sgd,0.001,300,707878
52,euclidian_px_all,mlpclassifier,PCA,0.7154545454545456,"(0.6317252135481723, 0.7991838773609188)",0.6095238095238095,0.6849999999999999,0.6341486291486291,"(100,)",identity,0.001,sgd,0.001,300,707878
53,euclidian_px_all,mlpclassifier,PCA,0.7154545454545456,"(0.6317252135481723, 0.7991838773609188)",0.6095238095238095,0.6849999999999999,0.6341486291486291,"(100,)",identity,0.01,sgd,0.001,300,707878
54,euclidian_px_all,mlpclassifier,PCA,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.5983333333333334,0.655,0.6157936507936508,"(100,)",logistic,0.0001,lbfgs,0.001,300,707878
55,euclidian_px_all,mlpclassifier,PCA,0.7063636363636364,"(0.6265412846605892, 0.7861859880666836)",0.59,0.58,0.5736507936507935,"(100,)",logistic,0.001,lbfgs,0.001,300,707878
56,euclidian_px_all,mlpclassifier,PCA,0.7427272727272728,"(0.6682646950941517, 0.8171898503603939)",0.6616666666666666,0.635,0.6347619047619046,"(100,)",logistic,0.01,lbfgs,0.001,300,707878
57,euclidian_px_all,mlpclassifier,PCA,0.5963636363636363,"(0.5640380767403493, 0.6286891959869233)",0.07333333333333333,0.075,0.07301587301587302,"(100,)",logistic,0.0001,sgd,0.001,300,707878
58,euclidian_px_all,mlpclassifier,PCA,0.5963636363636363,"(0.5640380767403493, 0.6286891959869233)",0.07333333333333333,0.075,0.07301587301587302,"(100,)",logistic,0.001,sgd,0.001,300,707878
59,euclidian_px_all,mlpclassifier,PCA,0.5963636363636363,"(0.5640380767403493, 0.6286891959869233)",0.07333333333333333,0.075,0.07301587301587302,"(100,)",logistic,0.01,sgd,0.001,300,707878
60,euclidian_px_all,mlpclassifier,PCA,0.6963636363636364,"(0.6188011909054474, 0.7739260818218254)",0.5833333333333334,0.61,0.5857936507936508,"(100,)",tanh,0.0001,lbfgs,0.001,300,707878
61,euclidian_px_all,mlpclassifier,PCA,0.6963636363636364,"(0.6188011909054474, 0.7739260818218254)",0.5833333333333334,0.61,0.5857936507936508,"(100,)",tanh,0.001,lbfgs,0.001,300,707878
62,euclidian_px_all,mlpclassifier,PCA,0.6963636363636364,"(0.6188011909054474, 0.7739260818218254)",0.5833333333333334,0.61,0.5857936507936508,"(100,)",tanh,0.01,lbfgs,0.001,300,707878
63,euclidian_px_all,mlpclassifier,PCA,0.7336363636363636,"(0.6553593752822814, 0.8119133519904459)",0.6545238095238094,0.6849999999999999,0.6535930735930735,"(100,)",tanh,0.0001,sgd,0.001,300,707878
64,euclidian_px_all,mlpclassifier,PCA,0.7336363636363636,"(0.6553593752822814, 0.8119133519904459)",0.6545238095238094,0.6849999999999999,0.6535930735930735,"(100,)",tanh,0.001,sgd,0.001,300,707878
65,euclidian_px_all,mlpclassifier,PCA,0.7245454545454545,"(0.6432070948556697, 0.8058838142352392)",0.6445238095238095,0.6599999999999999,0.6369264069264068,"(100,)",tanh,0.01,sgd,0.001,300,707878
66,euclidian_px_all,mlpclassifier,PCA,0.7145454545454546,"(0.6231869371673762, 0.805903971923533)",0.6233333333333333,0.61,0.6048412698412697,"(100,)",relu,0.0001,lbfgs,0.001,300,707878
67,euclidian_px_all,mlpclassifier,PCA,0.7145454545454546,"(0.6231869371673762, 0.805903971923533)",0.6233333333333333,0.61,0.6048412698412697,"(100,)",relu,0.001,lbfgs,0.001,300,707878
68,euclidian_px_all,mlpclassifier,PCA,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6483333333333333,0.61,0.6131746031746032,"(100,)",relu,0.01,lbfgs,0.001,300,707878
69,euclidian_px_all,mlpclassifier,PCA,0.7336363636363636,"(0.6441563175851779, 0.8231164096875494)",0.7233333333333334,0.615,0.6268253968253968,"(100,)",relu,0.0001,sgd,0.001,300,707878
70,euclidian_px_all,mlpclassifier,PCA,0.7336363636363636,"(0.6441563175851779, 0.8231164096875494)",0.7233333333333334,0.615,0.6268253968253968,"(100,)",relu,0.001,sgd,0.001,300,707878
71,euclidian_px_all,mlpclassifier,PCA,0.7336363636363636,"(0.6441563175851779, 0.8231164096875494)",0.7233333333333334,0.615,0.6268253968253968,"(100,)",relu,0.01,sgd,0.001,300,707878
72,euclidian_px_all,mlpclassifier,PCA,0.6963636363636364,"(0.6129632238153574, 0.7797640489119154)",0.5716666666666667,0.6,0.5801948051948053,"(100, 100, 100)",identity,0.0001,lbfgs,0.001,300,707878
73,euclidian_px_all,mlpclassifier,PCA,0.6963636363636364,"(0.6129632238153574, 0.7797640489119154)",0.5716666666666667,0.6,0.5801948051948053,"(100, 100, 100)",identity,0.001,lbfgs,0.001,300,707878
74,euclidian_px_all,mlpclassifier,PCA,0.7145454545454546,"(0.6401997008387709, 0.7888912082521383)",0.6049999999999999,0.6,0.5920995670995671,"(100, 100, 100)",identity,0.01,lbfgs,0.001,300,707878
75,euclidian_px_all,mlpclassifier,PCA,0.6872727272727273,"(0.6298252565920845, 0.74472019795337)",0.5800000000000001,0.585,0.5707142857142855,"(100, 100, 100)",identity,0.0001,sgd,0.001,300,707878
76,euclidian_px_all,mlpclassifier,PCA,0.6872727272727273,"(0.6298252565920845, 0.74472019795337)",0.5800000000000001,0.585,0.5707142857142855,"(100, 100, 100)",identity,0.001,sgd,0.001,300,707878
77,euclidian_px_all,mlpclassifier,PCA,0.6872727272727273,"(0.6298252565920845, 0.74472019795337)",0.5800000000000001,0.585,0.5707142857142855,"(100, 100, 100)",identity,0.01,sgd,0.001,300,707878
78,euclidian_px_all,mlpclassifier,PCA,0.7063636363636363,"(0.6265412846605891, 0.7861859880666835)",0.595,0.63,0.5983333333333333,"(100, 100, 100)",logistic,0.0001,lbfgs,0.001,300,707878
79,euclidian_px_all,mlpclassifier,PCA,0.7427272727272728,"(0.6682646950941517, 0.8171898503603939)",0.635,0.675,0.6386075036075034,"(100, 100, 100)",logistic,0.001,lbfgs,0.001,300,707878
80,euclidian_px_all,mlpclassifier,PCA,0.7154545454545456,"(0.6507126469792782, 0.7801964439298129)",0.6100000000000001,0.605,0.599047619047619,"(100, 100, 100)",logistic,0.01,lbfgs,0.001,300,707878
81,euclidian_px_all,mlpclassifier,PCA,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(100, 100, 100)",logistic,0.0001,sgd,0.001,300,707878
82,euclidian_px_all,mlpclassifier,PCA,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(100, 100, 100)",logistic,0.001,sgd,0.001,300,707878
83,euclidian_px_all,mlpclassifier,PCA,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(100, 100, 100)",logistic,0.01,sgd,0.001,300,707878
84,euclidian_px_all,mlpclassifier,PCA,0.7154545454545456,"(0.6317252135481723, 0.7991838773609188)",0.6078571428571429,0.6799999999999999,0.6341486291486291,"(100, 100, 100)",tanh,0.0001,lbfgs,0.001,300,707878
85,euclidian_px_all,mlpclassifier,PCA,0.7154545454545456,"(0.6317252135481723, 0.7991838773609188)",0.6078571428571429,0.6799999999999999,0.6341486291486291,"(100, 100, 100)",tanh,0.001,lbfgs,0.001,300,707878
86,euclidian_px_all,mlpclassifier,PCA,0.7154545454545456,"(0.6317252135481723, 0.7991838773609188)",0.6078571428571429,0.6799999999999999,0.6341486291486291,"(100, 100, 100)",tanh,0.01,lbfgs,0.001,300,707878
87,euclidian_px_all,mlpclassifier,PCA,0.6972727272727274,"(0.6287238455402231, 0.7658216090052317)",0.6045238095238095,0.635,0.6074025974025974,"(100, 100, 100)",tanh,0.0001,sgd,0.001,300,707878
88,euclidian_px_all,mlpclassifier,PCA,0.6972727272727274,"(0.6287238455402231, 0.7658216090052317)",0.6045238095238095,0.635,0.6074025974025974,"(100, 100, 100)",tanh,0.001,sgd,0.001,300,707878
89,euclidian_px_all,mlpclassifier,PCA,0.6972727272727274,"(0.6287238455402231, 0.7658216090052317)",0.6045238095238095,0.635,0.6074025974025974,"(100, 100, 100)",tanh,0.01,sgd,0.001,300,707878
90,euclidian_px_all,mlpclassifier,PCA,0.7163636363636363,"(0.6397397511722798, 0.7929875215549929)",0.6695238095238095,0.615,0.6145454545454546,"(100, 100, 100)",relu,0.0001,lbfgs,0.001,300,707878
91,euclidian_px_all,mlpclassifier,PCA,0.7163636363636363,"(0.6397397511722798, 0.7929875215549929)",0.6695238095238095,0.615,0.6145454545454546,"(100, 100, 100)",relu,0.001,lbfgs,0.001,300,707878
92,euclidian_px_all,mlpclassifier,PCA,0.7263636363636363,"(0.6407256985089682, 0.8120015742183044)",0.7366666666666666,0.54,0.5833333333333334,"(100, 100, 100)",relu,0.01,lbfgs,0.001,300,707878
93,euclidian_px_all,mlpclassifier,PCA,0.7245454545454545,"(0.6432070948556698, 0.8058838142352391)",0.6895238095238095,0.5650000000000001,0.5981962481962482,"(100, 100, 100)",relu,0.0001,sgd,0.001,300,707878
94,euclidian_px_all,mlpclassifier,PCA,0.7245454545454545,"(0.6432070948556698, 0.8058838142352391)",0.6895238095238095,0.5650000000000001,0.5981962481962482,"(100, 100, 100)",relu,0.001,sgd,0.001,300,707878
95,euclidian_px_all,mlpclassifier,PCA,0.7245454545454545,"(0.6432070948556698, 0.8058838142352391)",0.6895238095238095,0.5650000000000001,0.5981962481962482,"(100, 100, 100)",relu,0.01,sgd,0.001,300,707878
96,euclidian_px_all,mlpclassifier,PCA,0.6872727272727273,"(0.6221581532099885, 0.752387301335466)",0.5683333333333334,0.58,0.5602380952380951,"(45,)",identity,0.0001,lbfgs,0.001,300,707878
97,euclidian_px_all,mlpclassifier,PCA,0.6872727272727273,"(0.6221581532099885, 0.752387301335466)",0.5683333333333334,0.58,0.5602380952380951,"(45,)",identity,0.001,lbfgs,0.001,300,707878
98,euclidian_px_all,mlpclassifier,PCA,0.7336363636363636,"(0.6684604848908651, 0.7988122423818622)",0.6316666666666667,0.63,0.6176984126984127,"(45,)",identity,0.01,lbfgs,0.001,300,707878
99,euclidian_px_all,mlpclassifier,PCA,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6199999999999999,0.635,0.61515873015873,"(45,)",identity,0.0001,sgd,0.001,300,707878
100,euclidian_px_all,mlpclassifier,PCA,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6199999999999999,0.635,0.61515873015873,"(45,)",identity,0.001,sgd,0.001,300,707878
101,euclidian_px_all,mlpclassifier,PCA,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6199999999999999,0.635,0.61515873015873,"(45,)",identity,0.01,sgd,0.001,300,707878
102,euclidian_px_all,mlpclassifier,PCA,0.6972727272727274,"(0.6105661139719956, 0.7839793405734592)",0.5811904761904761,0.655,0.6036724386724387,"(45,)",logistic,0.0001,lbfgs,0.001,300,707878
103,euclidian_px_all,mlpclassifier,PCA,0.7054545454545454,"(0.6177163636363636, 0.7931927272727273)",0.5816666666666667,0.655,0.6110317460317459,"(45,)",logistic,0.001,lbfgs,0.001,300,707878
104,euclidian_px_all,mlpclassifier,PCA,0.7418181818181818,"(0.6532273251364491, 0.8304090384999145)",0.6583333333333333,0.61,0.6198412698412696,"(45,)",logistic,0.01,lbfgs,0.001,300,707878
105,euclidian_px_all,mlpclassifier,PCA,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45,)",logistic,0.0001,sgd,0.001,300,707878
106,euclidian_px_all,mlpclassifier,PCA,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45,)",logistic,0.001,sgd,0.001,300,707878
107,euclidian_px_all,mlpclassifier,PCA,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45,)",logistic,0.01,sgd,0.001,300,707878
108,euclidian_px_all,mlpclassifier,PCA,0.7518181818181818,"(0.6589371939140387, 0.844699169722325)",0.66,0.6799999999999999,0.6558730158730158,"(45,)",tanh,0.0001,lbfgs,0.001,300,707878
109,euclidian_px_all,mlpclassifier,PCA,0.7518181818181818,"(0.6589371939140387, 0.844699169722325)",0.66,0.6799999999999999,0.6558730158730158,"(45,)",tanh,0.001,lbfgs,0.001,300,707878
110,euclidian_px_all,mlpclassifier,PCA,0.7518181818181818,"(0.6540093183046015, 0.8496270453317621)",0.6633333333333333,0.6599999999999999,0.6527777777777777,"(45,)",tanh,0.01,lbfgs,0.001,300,707878
111,euclidian_px_all,mlpclassifier,PCA,0.7527272727272727,"(0.6611324873547526, 0.8443220580997928)",0.6950000000000001,0.635,0.6425396825396825,"(45,)",tanh,0.0001,sgd,0.001,300,707878
112,euclidian_px_all,mlpclassifier,PCA,0.7527272727272727,"(0.6611324873547526, 0.8443220580997928)",0.6950000000000001,0.635,0.6425396825396825,"(45,)",tanh,0.001,sgd,0.001,300,707878
113,euclidian_px_all,mlpclassifier,PCA,0.7527272727272727,"(0.6611324873547526, 0.8443220580997928)",0.6950000000000001,0.635,0.6425396825396825,"(45,)",tanh,0.01,sgd,0.001,300,707878
114,euclidian_px_all,mlpclassifier,PCA,0.6781818181818181,"(0.5886938961748569, 0.7676697401887793)",0.5483333333333333,0.5900000000000001,0.5576984126984127,"(45,)",relu,0.0001,lbfgs,0.001,300,707878
115,euclidian_px_all,mlpclassifier,PCA,0.6781818181818181,"(0.5886938961748569, 0.7676697401887793)",0.5483333333333333,0.5900000000000001,0.5576984126984127,"(45,)",relu,0.001,lbfgs,0.001,300,707878
116,euclidian_px_all,mlpclassifier,PCA,0.6781818181818181,"(0.5886938961748569, 0.7676697401887793)",0.5483333333333333,0.5900000000000001,0.5576984126984127,"(45,)",relu,0.01,lbfgs,0.001,300,707878
117,euclidian_px_all,mlpclassifier,PCA,0.6772727272727274,"(0.575084810518453, 0.7794606440270018)",0.5166666666666666,0.47000000000000003,0.47904761904761906,"(45,)",relu,0.0001,sgd,0.001,300,707878
118,euclidian_px_all,mlpclassifier,PCA,0.6772727272727274,"(0.575084810518453, 0.7794606440270018)",0.5166666666666666,0.47000000000000003,0.47904761904761906,"(45,)",relu,0.001,sgd,0.001,300,707878
119,euclidian_px_all,mlpclassifier,PCA,0.6772727272727274,"(0.575084810518453, 0.7794606440270018)",0.5166666666666666,0.47000000000000003,0.47904761904761906,"(45,)",relu,0.01,sgd,0.001,300,707878
120,euclidian_px_all,mlpclassifier,PCA,0.7054545454545454,"(0.6232457096703565, 0.7876633812387344)",0.6011904761904763,0.63,0.6047835497835499,"(45, 45, 45)",identity,0.0001,lbfgs,0.001,300,707878
121,euclidian_px_all,mlpclassifier,PCA,0.7054545454545454,"(0.6232457096703565, 0.7876633812387344)",0.6011904761904763,0.63,0.6047835497835499,"(45, 45, 45)",identity,0.001,lbfgs,0.001,300,707878
122,euclidian_px_all,mlpclassifier,PCA,0.6872727272727273,"(0.6221581532099885, 0.752387301335466)",0.575,0.5549999999999999,0.5573809523809523,"(45, 45, 45)",identity,0.01,lbfgs,0.001,300,707878
123,euclidian_px_all,mlpclassifier,PCA,0.6963636363636364,"(0.6188011909054474, 0.7739260818218254)",0.58,0.58,0.5646031746031746,"(45, 45, 45)",identity,0.0001,sgd,0.001,300,707878
124,euclidian_px_all,mlpclassifier,PCA,0.6963636363636364,"(0.6188011909054474, 0.7739260818218254)",0.58,0.58,0.5646031746031746,"(45, 45, 45)",identity,0.001,sgd,0.001,300,707878
125,euclidian_px_all,mlpclassifier,PCA,0.6963636363636364,"(0.6188011909054474, 0.7739260818218254)",0.58,0.58,0.5646031746031746,"(45, 45, 45)",identity,0.01,sgd,0.001,300,707878
126,euclidian_px_all,mlpclassifier,PCA,0.7154545454545456,"(0.6317252135481723, 0.7991838773609188)",0.6461904761904762,0.58,0.5710533910533909,"(45, 45, 45)",logistic,0.0001,lbfgs,0.001,300,707878
127,euclidian_px_all,mlpclassifier,PCA,0.6690909090909092,"(0.597645629654693, 0.7405361885271253)",0.365,0.41,0.37555555555555553,"(45, 45, 45)",logistic,0.001,lbfgs,0.001,300,707878
128,euclidian_px_all,mlpclassifier,PCA,0.6781818181818182,"(0.6061471002895533, 0.7502165360740831)",0.5149999999999999,0.385,0.4201587301587302,"(45, 45, 45)",logistic,0.01,lbfgs,0.001,300,707878
129,euclidian_px_all,mlpclassifier,PCA,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45, 45, 45)",logistic,0.0001,sgd,0.001,300,707878
130,euclidian_px_all,mlpclassifier,PCA,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45, 45, 45)",logistic,0.001,sgd,0.001,300,707878
