id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_random_state,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0,0.8066187143325806,0.4082560434702806,0.00648348331451416,0.00047263858885862673,identity,0.0001,"(50,)",adaptive,0.001,5000,707878,lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 5000, 'random_state': 707878, 'solver': 'lbfgs'}",0.7857142857142857,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.5,0.5714285714285714,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7516483516483516,0.13027425021117398,49,0.7916666666666667,0.9375,0.8571428571428571,0.6458333333333333,0.5,0.5777777777777777,0.775,0.8888888888888888,0.875,0.8333333333333333,0.7682142857142856,0.13803988810480433,51,0.7857142857142857,0.9285714285714286,0.8571428571428571,0.6428571428571428,0.5,0.5714285714285714,0.7619047619047619,0.8333333333333333,0.8571428571428572,0.7857142857142857,0.7523809523809525,0.1304970438670926,47,0.7846153846153845,0.9282051282051282,0.8571428571428571,0.641025641025641,0.4759358288770053,0.5625,0.7636363636363636,0.8375000000000001,0.8452380952380951,0.7636363636363637,0.7459435662376839,0.1354664586814628,46
1,0.09634459018707275,0.02207777201828427,0.005301380157470703,0.0010643303614457423,identity,0.0001,"(50,)",adaptive,0.001,5000,707878,sgd,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 5000, 'random_state': 707878, 'solver': 'sgd'}",0.6428571428571429,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.6428571428571429,0.46153846153846156,0.6923076923076923,0.8461538461538461,0.9230769230769231,0.7065934065934066,0.13258049346686307,65,0.675,0.8181818181818181,0.8571428571428571,0.7333333333333334,0.606060606060606,0.7916666666666667,0.23076923076923078,0.7125,0.875,0.9285714285714286,0.7228225940725942,0.18857870321762987,65,0.6428571428571428,0.7142857142857143,0.8571428571428571,0.7142857142857142,0.5714285714285714,0.6428571428571428,0.5,0.7023809523809523,0.8571428571428572,0.9285714285714286,0.7130952380952381,0.12782521548695203,64,0.6256684491978609,0.6888888888888889,0.8571428571428571,0.7083333333333333,0.5333333333333332,0.5906432748538012,0.3157894736842105,0.6904761904761905,0.8452380952380951,0.923076923076923,0.6778590819225494,0.16846728946806075,65
2,0.9329023838043213,1.5016835112747537,0.006176900863647461,0.00032480773445933415,identity,0.0001,"(50, 50, 50)",adaptive,0.001,5000,707878,lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 5000, 'random_state': 707878, 'solver': 'lbfgs'}",0.7142857142857143,0.9285714285714286,0.8571428571428571,0.5714285714285714,0.5,0.5714285714285714,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7527472527472526,0.14416141713061648,45,0.7333333333333334,0.9375,0.8571428571428571,0.5777777777777777,0.5,0.5714285714285714,0.8452380952380952,0.8888888888888888,0.875,0.875,0.7661309523809523,0.15098682410658185,52,0.7142857142857142,0.9285714285714286,0.8571428571428571,0.5714285714285714,0.5,0.5714285714285714,0.8452380952380952,0.8333333333333333,0.8571428571428572,0.8571428571428572,0.7535714285714287,0.1448325720371716,44,0.7083333333333333,0.9282051282051282,0.8571428571428571,0.5625,0.4269005847953216,0.5714285714285714,0.8452380952380952,0.8375000000000001,0.8452380952380951,0.8452380952380951,0.7427724760619496,0.1583523827433893,49
3,0.18943045139312745,0.025051685530330537,0.0059868812561035155,0.0003605281969874622,identity,0.0001,"(50, 50, 50)",adaptive,0.001,5000,707878,sgd,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 5000, 'random_state': 707878, 'solver': 'sgd'}",0.5,0.6428571428571429,0.7142857142857143,0.7142857142857143,0.5,0.7142857142857143,0.5384615384615384,0.5384615384615384,0.6923076923076923,0.5384615384615384,0.6093406593406593,0.08945925653548469,73,0.5,0.7916666666666667,0.7142857142857143,0.8181818181818181,0.5,0.7333333333333334,0.75,0.75,0.8,0.5357142857142857,0.6893181818181817,0.12022216775286304,72,0.5,0.6428571428571428,0.7142857142857143,0.7142857142857143,0.5,0.7142857142857142,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.5357142857142857,0.6178571428571428,0.08755464765808045,73,0.4759358288770053,0.5906432748538012,0.7142857142857143,0.6888888888888889,0.4759358288770053,0.7083333333333333,0.4583333333333333,0.4583333333333333,0.6749999999999999,0.5357142857142857,0.57814038214967,0.10425357001639317,73
4,0.8299272298812866,0.5038710427445734,0.006818842887878418,0.0025124084925960506,identity,0.0001,"(100,)",adaptive,0.001,5000,707878,lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 5000, 'random_state': 707878, 'solver': 'lbfgs'}",0.7857142857142857,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.5,0.6428571428571429,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7587912087912088,0.12188517404794952,38,0.7916666666666667,0.9375,0.8571428571428571,0.6458333333333333,0.5,0.675,0.775,0.8888888888888888,0.875,0.8333333333333333,0.7779365079365078,0.1272901137310589,38,0.7857142857142857,0.9285714285714286,0.8571428571428571,0.6428571428571428,0.5,0.6428571428571428,0.7619047619047619,0.8333333333333333,0.8571428571428572,0.7857142857142857,0.7595238095238096,0.12208041660280257,33,0.7846153846153845,0.9282051282051282,0.8571428571428571,0.641025641025641,0.4759358288770053,0.6256684491978609,0.7636363636363636,0.8375000000000001,0.8452380952380951,0.7636363636363637,0.7522604111574699,0.12803403874146202,39
5,0.14583590030670165,0.033660516713507,0.006122422218322754,0.0003730367069899665,identity,0.0001,"(100,)",adaptive,0.001,5000,707878,sgd,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 5000, 'random_state': 707878, 'solver': 'sgd'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.5,0.02432521277052598,88,0.25,0.25,0.25,0.25,0.25,0.25,0.2692307692307692,0.2692307692307692,0.23076923076923078,0.23076923076923078,0.25,0.01216260638526299,112,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,88,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.35000000000000003,0.35000000000000003,0.3157894736842105,0.3157894736842105,0.33315789473684215,0.01082045189130477,106
6,4.712309980392456,5.140487622286127,0.006369161605834961,0.0001230090061943611,identity,0.0001,"(100, 100, 100)",adaptive,0.001,5000,707878,lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 5000, 'random_state': 707878, 'solver': 'lbfgs'}",0.7142857142857143,0.9285714285714286,0.8571428571428571,0.5714285714285714,0.6428571428571429,0.5714285714285714,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7593406593406593,0.12129797561799234,34,0.7333333333333334,0.9375,0.8888888888888888,0.5777777777777777,0.675,0.5777777777777777,0.8888888888888888,0.8888888888888888,0.875,0.8333333333333333,0.7876388888888889,0.12909414033139238,28,0.7142857142857142,0.9285714285714286,0.8571428571428572,0.5714285714285714,0.6428571428571428,0.5714285714285714,0.8333333333333333,0.8333333333333333,0.8571428571428572,0.7857142857142857,0.7595238095238094,0.12067929426165896,38,0.7083333333333333,0.9282051282051282,0.8541666666666667,0.5625,0.6256684491978609,0.5625,0.8375000000000001,0.8375000000000001,0.8452380952380951,0.7636363636363637,0.7525248036277448,0.1243461727047695,37
7,3.9956719160079954,0.47709562674747896,0.006753206253051758,0.000210560242477167,identity,0.0001,"(100, 100, 100)",adaptive,0.001,5000,707878,sgd,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 5000, 'random_state': 707878, 'solver': 'sgd'}",0.6428571428571429,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.5,0.7857142857142857,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.7598901098901099,0.12137883721197863,30,0.6458333333333333,0.8888888888888888,0.7916666666666667,0.6458333333333333,0.5,0.7916666666666667,0.8452380952380952,0.9375,0.8333333333333333,0.875,0.7754960317460318,0.12932874678468806,42,0.6428571428571428,0.8571428571428572,0.7857142857142857,0.6428571428571428,0.5,0.7857142857142857,0.8452380952380952,0.9166666666666667,0.7857142857142857,0.8571428571428572,0.7619047619047619,0.12152190623976045,29,0.641025641025641,0.8541666666666667,0.7846153846153845,0.641025641025641,0.49743589743589745,0.7846153846153845,0.8452380952380952,0.9212121212121211,0.7636363636363637,0.8452380952380951,0.757820929070929,0.12157921409408562,28
8,0.1632286548614502,0.23227971605289213,0.006385540962219239,0.000986352141084773,identity,0.0001,"(24,)",adaptive,0.001,5000,707878,lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (24,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 5000, 'random_state': 707878, 'solver': 'lbfgs'}",0.7142857142857143,0.7142857142857143,0.5,0.5714285714285714,0.5,0.5714285714285714,0.46153846153846156,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.6571428571428573,0.15095797624010598,72,0.7333333333333334,0.8181818181818181,0.5,0.5777777777777777,0.5,0.5714285714285714,0.4772727272727273,0.8888888888888888,0.9285714285714286,0.8333333333333333,0.6828787878787879,0.16701039014500912,75,0.7142857142857142,0.7142857142857143,0.5,0.5714285714285714,0.5,0.5714285714285714,0.48809523809523814,0.8333333333333333,0.9285714285714286,0.7857142857142857,0.6607142857142857,0.1484280825572101,72,0.7083333333333333,0.6888888888888889,0.4269005847953216,0.5625,0.4759358288770053,0.5714285714285714,0.40522875816993464,0.8375000000000001,0.923076923076923,0.7636363636363637,0.6363429252206342,0.1671839736779055,72
9,0.11773190498352051,0.002858961032299168,0.006175327301025391,0.0001703287692591345,identity,0.0001,"(24,)",adaptive,0.001,5000,707878,sgd,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (24,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 5000, 'random_state': 707878, 'solver': 'sgd'}",0.5,0.5,0.5,0.42857142857142855,0.5,0.5714285714285714,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.5,0.04015126572845078,88,0.25,0.25,0.25,0.23076923076923078,0.25,0.7692307692307692,0.2692307692307692,0.2692307692307692,0.23076923076923078,0.23076923076923078,0.3,0.15698716639968113,100,0.5,0.5,0.5,0.42857142857142855,0.5,0.5714285714285714,0.5,0.5,0.5,0.5,0.5,0.03194382824999699,88,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.3333333333333333,0.47500000000000003,0.35000000000000003,0.35000000000000003,0.3157894736842105,0.3157894736842105,0.34399122807017546,0.046060588285074366,97
